                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                0.64883,                0.33564,                0.92981,                0.94652,                0.88869,                0.95227,                0.66456,                 1.1515,                0.56723,                 1.3331,              0.0001486,              0.0001486,              0.0001486
                     88,                0.61381,                0.31898,                0.90723,                0.94691,                0.89565,                0.95285,                 0.6701,                 1.1676,                0.56918,                 1.3524,              0.0001387,              0.0001387,              0.0001387
                     89,                0.62509,                0.31761,                0.92561,                0.94947,                0.88658,                0.95781,                0.67848,                 1.1436,                0.54683,                 1.3169,              0.0001288,              0.0001288,              0.0001288
                     90,                0.62428,                0.32148,                0.92053,                0.94715,                0.90001,                0.95934,                 0.6787,                 1.1398,                0.54245,                 1.3202,              0.0001189,              0.0001189,              0.0001189
                     91,                0.58919,                0.28748,                0.89818,                  0.942,                0.87186,                 0.9419,                0.66065,                  1.144,                0.60109,                 1.3213,               0.000109,               0.000109,               0.000109
                     92,                0.58055,                0.27325,                0.88871,                0.94245,                0.87903,                0.95087,                0.66716,                 1.1429,                0.57904,                 1.3275,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                 0.5585,                0.27008,                0.87769,                0.94032,                0.87879,                0.94874,                0.66668,                 1.1492,                0.58935,                 1.3331,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                 0.5556,                0.26615,                0.87398,                0.94643,                0.88711,                0.94663,                0.66317,                 1.1534,                0.57553,                 1.3224,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.55321,                0.26523,                0.87576,                 0.9394,                0.88485,                0.94972,                0.67461,                 1.1454,                0.58464,                 1.2973,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.54711,                 0.2638,                0.87595,                0.94861,                0.87901,                0.95264,                0.67214,                 1.1457,                0.57876,                 1.3065,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.53797,                0.25596,                0.87393,                0.92365,                0.90072,                0.95427,                0.67233,                 1.1588,                0.57703,                 1.3289,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.53973,                 0.2599,                0.87022,                0.93263,                0.89437,                0.95192,                0.67213,                  1.157,                0.58515,                 1.3364,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.54079,                0.25968,                0.87395,                 0.9286,                0.89697,                0.95121,                0.67427,                 1.1517,                 0.6031,                 1.3327,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.54228,                0.25431,                0.87484,                0.92822,                0.89784,                0.95154,                0.67429,                 1.1555,                0.58646,                 1.3401,               1.99e-05,               1.99e-05,               1.99e-05
