                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.5978,                 1.2652,                 2.0391,                0.56352,                0.45826,                0.51056,                0.37225,                 2.3639,                 3.3646,                 2.6147,             0.00067631,             0.00067631,             0.00067631
                     21,                 1.6495,                 1.3011,                 2.0635,                0.53516,                0.45317,                0.47511,                0.33575,                 2.3683,                 3.5889,                 2.6638,             0.00066807,             0.00066807,             0.00066807
                     22,                 1.5947,                 1.2429,                  2.038,                0.69073,                 0.4608,                0.51695,                0.36962,                 2.3634,                 3.2866,                 2.6427,             0.00065982,             0.00065982,             0.00065982
                     23,                 1.5849,                 1.2518,                 2.0326,                0.61159,                 0.4795,                0.50877,                0.37012,                  2.298,                 3.0258,                 2.5566,             0.00065157,             0.00065157,             0.00065157
                     24,                 1.5841,                 1.2295,                 2.0171,                0.58979,                 0.4745,                 0.5056,                0.36357,                 2.3269,                 3.4857,                 2.6225,             0.00064333,             0.00064333,             0.00064333
                     25,                 1.5366,                 1.1489,                 2.0023,                0.50206,                0.47094,                0.47472,                0.34412,                  2.529,                 3.8096,                 2.7486,             0.00063508,             0.00063508,             0.00063508
                     26,                 1.5121,                 1.1182,                 1.9743,                0.55382,                0.52314,                0.55402,                0.39739,                 2.2541,                 3.1053,                  2.585,             0.00062683,             0.00062683,             0.00062683
                     27,                 1.4886,                 1.1272,                 1.9968,                0.61013,                0.47899,                0.51511,                0.37647,                 2.3567,                 3.4229,                 2.7048,             0.00061859,             0.00061859,             0.00061859
                     28,                 1.5089,                 1.0917,                 2.0005,                0.62164,                0.39134,                0.44458,                 0.3176,                 2.6267,                 4.1243,                 2.8749,             0.00061034,             0.00061034,             0.00061034
                     29,                 1.5248,                 1.1021,                 1.9996,                0.57848,                0.47274,                0.51712,                0.37004,                 2.3764,                 3.2783,                 2.6573,             0.00060209,             0.00060209,             0.00060209
                     30,                 1.4501,                 1.0541,                 1.9785,                0.66166,                 0.4448,                0.50035,                0.36709,                 2.2952,                 3.4946,                 2.5652,             0.00059385,             0.00059385,             0.00059385
                     31,                 1.4505,                 1.0669,                  1.957,                0.67893,                0.43172,                0.50932,                0.37088,                 2.3389,                 3.5297,                 2.6592,              0.0005856,              0.0005856,              0.0005856
                     32,                 1.4326,                 1.0254,                 1.9508,                 0.6295,                0.45372,                0.50317,                0.36943,                 2.3503,                 3.7488,                 2.6051,             0.00057735,             0.00057735,             0.00057735
                     33,                 1.4564,                0.99735,                 1.9459,                0.59534,                  0.508,                0.54385,                0.40259,                 2.2892,                 3.3325,                 2.5667,             0.00056911,             0.00056911,             0.00056911
                     34,                 1.4155,                0.98909,                 1.9352,                0.56809,                0.47286,                0.47767,                0.34903,                 2.3994,                 3.6937,                 2.6608,             0.00056086,             0.00056086,             0.00056086
                     35,                 1.4586,                0.99004,                 1.9585,                0.62762,                0.49089,                0.51544,                0.38637,                 2.2744,                 3.6654,                 2.6179,             0.00055261,             0.00055261,             0.00055261
                     36,                 1.4057,                0.95371,                 1.9426,                0.56668,                0.45965,                0.50851,                0.37317,                 2.3259,                 3.4588,                 2.5682,             0.00054437,             0.00054437,             0.00054437
                     37,                 1.4031,                 0.9695,                 1.9408,                0.59887,                0.48225,                0.50708,                0.38226,                 2.2006,                 3.6772,                  2.543,             0.00053612,             0.00053612,             0.00053612
                     38,                 1.3864,                0.91613,                 1.9323,                0.72491,                0.46123,                0.54279,                0.40801,                 2.1401,                 3.5086,                 2.4689,             0.00052787,             0.00052787,             0.00052787
                     39,                 1.3687,                0.94962,                 1.9491,                0.55025,                0.43555,                0.47675,                0.33786,                 2.6136,                 4.1221,                 2.8342,             0.00051963,             0.00051963,             0.00051963
                     40,                 1.4057,                0.94279,                 1.9416,                 0.6861,                0.49285,                0.53306,                0.38286,                 2.3449,                 3.3925,                 2.6303,             0.00051138,             0.00051138,             0.00051138
                     41,                 1.3619,                0.91988,                 1.9157,                 0.6312,                0.46798,                0.53561,                0.39902,                 2.2329,                 3.2794,                 2.5681,             0.00050313,             0.00050313,             0.00050313
                     42,                  1.336,                0.90009,                 1.9284,                0.72021,                0.45944,                0.55056,                0.41814,                 2.1358,                 3.6991,                 2.4868,             0.00049489,             0.00049489,             0.00049489
                     43,                 1.3083,                0.86437,                 1.8892,                0.67758,                0.48764,                0.55645,                0.41474,                   2.23,                 3.3909,                  2.568,             0.00048664,             0.00048664,             0.00048664
                     44,                 1.3202,                0.88516,                 1.9139,                 0.6984,                0.46291,                0.54998,                0.41598,                 2.2253,                 3.7389,                 2.5381,             0.00047839,             0.00047839,             0.00047839
                     45,                 1.3369,                0.85314,                 1.9079,                0.63879,                0.45045,                0.51469,                0.38324,                 2.3058,                 3.9864,                 2.6567,             0.00047015,             0.00047015,             0.00047015
                     46,                 1.2974,                0.88086,                 1.9176,                0.61202,                0.49901,                 0.5564,                0.41263,                 2.2471,                 3.3311,                 2.5688,              0.0004619,              0.0004619,              0.0004619
                     47,                 1.3088,                0.84108,                 1.8979,                0.78714,                0.45811,                0.59394,                0.43858,                 2.1586,                 3.0938,                 2.4948,             0.00045365,             0.00045365,             0.00045365
                     48,                  1.256,                 0.7928,                 1.8936,                 0.6349,                 0.5162,                0.56843,                0.42629,                 2.1921,                 3.3449,                 2.4981,             0.00044541,             0.00044541,             0.00044541
                     49,                 1.2878,                0.82346,                 1.8825,                0.68581,                0.50052,                0.57628,                0.43555,                 2.1474,                 3.3227,                 2.5017,             0.00043716,             0.00043716,             0.00043716
                     50,                 1.2831,                 0.8215,                 1.8848,                  0.639,                0.49925,                0.55086,                0.41698,                 2.1298,                  3.396,                 2.4589,             0.00042891,             0.00042891,             0.00042891
                     51,                 1.2682,                0.80748,                 1.8626,                0.65365,                0.55615,                0.59663,                0.45342,                 2.1787,                 3.2994,                 2.4816,             0.00042066,             0.00042066,             0.00042066
                     52,                 1.2545,                0.81366,                 1.8769,                 0.6231,                 0.4843,                0.54029,                 0.4097,                 2.1858,                 3.5328,                  2.495,             0.00041242,             0.00041242,             0.00041242
                     53,                 1.2238,                0.78252,                 1.8617,                0.62876,                0.49219,                0.55733,                0.41937,                 2.1799,                 3.3185,                 2.5285,             0.00040417,             0.00040417,             0.00040417
                     54,                 1.2423,                0.77118,                 1.8839,                0.64767,                0.48779,                0.52791,                0.40058,                 2.2023,                 3.5378,                 2.5833,             0.00039592,             0.00039592,             0.00039592
                     55,                 1.2126,                0.74685,                 1.8536,                0.60083,                 0.5173,                0.55541,                0.41869,                  2.152,                 3.3573,                 2.5242,             0.00038768,             0.00038768,             0.00038768
                     56,                 1.2285,                0.77301,                 1.8587,                0.71396,                0.50284,                0.57966,                0.43443,                 2.2073,                 3.2126,                 2.5687,             0.00037943,             0.00037943,             0.00037943
                     57,                 1.2335,                0.76497,                 1.8718,                0.65745,                0.49803,                0.55871,                0.41298,                 2.2106,                 3.5878,                 2.5233,             0.00037118,             0.00037118,             0.00037118
                     58,                 1.2105,                0.72527,                 1.8524,                 0.6152,                0.57018,                0.59617,                0.44635,                 2.1077,                 3.4349,                 2.4264,             0.00036294,             0.00036294,             0.00036294
                     59,                 1.1945,                 0.7188,                 1.8374,                0.65131,                0.57002,                0.60672,                0.45819,                 2.1404,                 3.0662,                 2.5344,             0.00035469,             0.00035469,             0.00035469
                     60,                  1.196,                0.73747,                 1.8596,                0.69592,                0.50709,                0.58131,                0.44538,                 2.1118,                 3.2262,                 2.5063,             0.00034644,             0.00034644,             0.00034644
                     61,                 1.1892,                0.71026,                 1.8403,                0.64195,                0.56851,                0.61129,                0.46596,                 2.0718,                 3.1664,                 2.4305,              0.0003382,              0.0003382,              0.0003382
                     62,                 1.1804,                0.73896,                 1.8598,                0.66097,                0.51774,                0.57819,                0.43497,                 2.1877,                 3.3879,                 2.5016,             0.00032995,             0.00032995,             0.00032995
                     63,                 1.1673,                0.68428,                 1.8356,                0.70231,                0.51214,                0.58225,                0.45317,                 2.1042,                 3.3549,                 2.4457,              0.0003217,              0.0003217,              0.0003217
                     64,                 1.1347,                0.64663,                 1.8251,                  0.639,                0.54407,                0.58267,                 0.4514,                 2.1031,                 3.4914,                 2.4929,             0.00031346,             0.00031346,             0.00031346
                     65,                 1.1802,                0.70198,                 1.8501,                0.62647,                0.55955,                0.59105,                0.44895,                 2.1216,                 3.1114,                 2.4777,             0.00030521,             0.00030521,             0.00030521
                     66,                  1.178,                0.69971,                 1.8165,                0.71343,                0.53163,                0.61179,                0.46531,                 2.0944,                 3.0741,                  2.443,             0.00029696,             0.00029696,             0.00029696
                     67,                 1.1257,                0.65772,                 1.8148,                0.68347,                0.55252,                0.61568,                0.46092,                 2.1118,                 3.2496,                 2.4389,             0.00028872,             0.00028872,             0.00028872
                     68,                 1.1353,                0.63852,                 1.8009,                0.63983,                0.56217,                0.61174,                0.46129,                 2.1346,                 3.3006,                 2.4886,             0.00028047,             0.00028047,             0.00028047
                     69,                 1.1068,                0.63793,                 1.7909,                0.70824,                0.52745,                0.59865,                 0.4474,                 2.1388,                 3.6652,                 2.5064,             0.00027222,             0.00027222,             0.00027222
                     70,                 1.1304,                0.67117,                 1.8126,                0.64844,                0.52926,                0.58745,                0.44553,                 2.1479,                 3.6458,                 2.4762,             0.00026398,             0.00026398,             0.00026398
                     71,                   1.11,                0.64536,                 1.7985,                0.72257,                0.53142,                0.60252,                0.45746,                 2.1836,                  3.569,                 2.4774,             0.00025573,             0.00025573,             0.00025573
                     72,                 1.1413,                0.63104,                 1.8157,                0.65469,                0.53791,                0.58864,                0.44846,                 2.1694,                  3.569,                 2.5572,             0.00024748,             0.00024748,             0.00024748
                     73,                 1.0789,                0.59337,                  1.798,                0.59863,                0.57305,                0.60687,                0.46007,                  2.105,                 3.2486,                 2.4492,             0.00023924,             0.00023924,             0.00023924
                     74,                 1.0922,                0.62101,                 1.8059,                0.69747,                0.53263,                0.59545,                0.45407,                 2.0993,                 3.5133,                 2.4452,             0.00023099,             0.00023099,             0.00023099
                     75,                 1.0768,                0.60453,                 1.7844,                0.72935,                0.52859,                0.60827,                0.46065,                 2.0796,                 3.3303,                 2.4256,             0.00022274,             0.00022274,             0.00022274
                     76,                 1.0894,                0.62905,                 1.7905,                0.57226,                0.57718,                0.58515,                0.44423,                 2.1189,                 3.4205,                 2.4218,              0.0002145,              0.0002145,              0.0002145
                     77,                 1.0683,                0.61423,                  1.783,                0.68651,                0.51539,                0.58229,                0.44712,                 2.0982,                 3.4657,                 2.4321,             0.00020625,             0.00020625,             0.00020625
                     78,                 1.0853,                 0.6073,                 1.7954,                0.65638,                0.53885,                0.60317,                0.46248,                 2.0845,                 3.3194,                 2.4154,               0.000198,               0.000198,               0.000198
                     79,                 1.0546,                0.60946,                 1.7829,                0.78888,                0.49665,                0.60391,                0.46409,                 2.0944,                  3.515,                 2.4214,             0.00018976,             0.00018976,             0.00018976
                     80,                 1.0614,                0.58138,                  1.783,                0.74972,                0.48792,                0.58197,                0.44763,                 2.0976,                 3.6225,                 2.4309,             0.00018151,             0.00018151,             0.00018151
                     81,                 1.0395,                 0.5832,                 1.7768,                0.74842,                0.48479,                0.58014,                0.45476,                 2.0799,                  3.702,                 2.4371,             0.00017326,             0.00017326,             0.00017326
                     82,                 1.0244,                0.54459,                 1.7767,                0.62613,                0.56916,                0.60624,                0.46582,                 2.0812,                 3.3033,                 2.4443,             0.00016502,             0.00016502,             0.00016502
                     83,                 1.0231,                0.58371,                 1.7863,                0.77803,                0.50755,                0.58148,                0.44699,                   2.12,                  3.811,                 2.4942,             0.00015677,             0.00015677,             0.00015677
                     84,                 1.0244,                0.57157,                 1.7816,                0.68224,                 0.5504,                0.60503,                0.46407,                 2.0903,                 3.4427,                 2.4669,             0.00014852,             0.00014852,             0.00014852
                     85,                 1.0134,                0.56434,                 1.7728,                0.68954,                0.53571,                0.59418,                0.45513,                 2.1244,                 3.5647,                 2.5055,             0.00014028,             0.00014028,             0.00014028
                     86,                 1.0204,                0.55675,                 1.7683,                0.63054,                 0.5556,                0.58348,                0.44954,                 2.0779,                 3.6436,                 2.4418,             0.00013203,             0.00013203,             0.00013203
                     87,                0.97754,                 0.5344,                 1.7589,                0.74883,                0.52717,                0.60211,                0.46167,                 2.0898,                  3.423,                 2.4631,             0.00012378,             0.00012378,             0.00012378
                     88,                0.96459,                0.54664,                 1.7569,                0.67297,                0.54277,                0.60252,                0.46691,                 2.0793,                   3.56,                 2.4646,             0.00011554,             0.00011554,             0.00011554
                     89,                0.96354,                 0.5371,                 1.7466,                0.66039,                0.53695,                0.59242,                0.46237,                 2.0556,                 3.5509,                  2.459,             0.00010729,             0.00010729,             0.00010729
                     90,                0.96517,                0.53051,                 1.7616,                0.67456,                0.54653,                0.59508,                0.46106,                 2.0708,                 3.5026,                 2.4614,             9.9044e-05,             9.9044e-05,             9.9044e-05
                     91,                0.89258,                0.41311,                 1.6857,                0.68471,                0.53439,                0.59588,                0.45766,                 2.1104,                 3.3437,                 2.5147,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     92,                 0.8579,                0.38887,                 1.6998,                0.68886,                0.53309,                 0.5975,                0.45767,                 2.1074,                 3.6548,                 2.4971,              8.255e-05,              8.255e-05,              8.255e-05
                     93,                0.84135,                0.37287,                 1.6786,                0.74121,                0.52303,                0.59868,                0.45954,                 2.1232,                 3.6718,                 2.5142,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     94,                0.85545,                0.38591,                 1.6712,                0.72761,                0.51854,                0.59987,                0.45999,                 2.1048,                  3.614,                  2.501,             6.6057e-05,             6.6057e-05,             6.6057e-05
                     95,                0.85336,                0.37764,                 1.7106,                0.63819,                0.55383,                0.59563,                0.45679,                 2.0939,                 3.5096,                 2.4968,              5.781e-05,              5.781e-05,              5.781e-05
                     96,                0.84947,                0.39036,                 1.6845,                0.68674,                0.53076,                0.58744,                0.45353,                 2.0935,                 3.5857,                 2.4876,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     97,                0.82709,                0.37725,                 1.6807,                0.63644,                0.55208,                0.59812,                 0.4618,                 2.0864,                 3.5326,                 2.4673,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     98,                0.81239,                0.37023,                 1.6638,                 0.7646,                0.51518,                0.60283,                0.46577,                 2.0752,                 3.4557,                 2.4606,              3.307e-05,              3.307e-05,              3.307e-05
                     99,                0.83145,                0.35598,                 1.6875,                0.72235,                0.53658,                0.60894,                 0.4699,                 2.0846,                  3.475,                 2.4647,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    100,                0.81835,                 0.3636,                 1.6762,                 0.7314,                 0.5275,                0.60925,                0.47078,                 2.0773,                 3.5146,                 2.4622,             1.6577e-05,             1.6577e-05,             1.6577e-05
