                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                0.94462,                0.40133,                0.87791,                0.90694,                0.83754,                0.90914,                0.50534,                 1.6352,                0.75549,                 1.1773,               0.000208,               0.000208,               0.000208
                     82,                0.92666,                0.40166,                0.87375,                0.90773,                0.84508,                0.90745,                0.49773,                 1.6402,                0.73987,                 1.1889,              0.0001981,              0.0001981,              0.0001981
                     83,                0.95879,                0.39768,                0.87203,                0.93134,                0.81061,                0.90544,                0.50522,                 1.6379,                 0.7917,                 1.1838,              0.0001882,              0.0001882,              0.0001882
                     84,                0.93753,                0.39801,                0.88129,                0.91404,                0.84395,                0.91354,                0.51005,                 1.6158,                0.74803,                 1.1688,              0.0001783,              0.0001783,              0.0001783
                     85,                0.93748,                0.39955,                0.87758,                0.90881,                0.84681,                0.91059,                0.50744,                 1.6339,                0.74562,                  1.187,              0.0001684,              0.0001684,              0.0001684
                     86,                0.91785,                 0.3892,                0.87103,                0.92734,                0.84594,                0.91767,                0.50935,                 1.6357,                0.74783,                 1.1917,              0.0001585,              0.0001585,              0.0001585
                     87,                0.92118,                0.39026,                0.87377,                0.94409,                0.84127,                0.92178,                0.50994,                 1.6314,                 0.7346,                 1.1936,              0.0001486,              0.0001486,              0.0001486
                     88,                0.89927,                0.37621,                0.87271,                0.92509,                0.85154,                0.91486,                0.50993,                 1.6015,                0.74376,                 1.1644,              0.0001387,              0.0001387,              0.0001387
                     89,                0.90059,                0.38145,                0.86544,                0.91028,                0.84311,                0.90947,                0.51781,                 1.5978,                  0.789,                  1.169,              0.0001288,              0.0001288,              0.0001288
                     90,                0.90748,                0.37617,                0.86934,                0.91404,                0.84687,                0.91114,                0.51324,                 1.6232,                0.77458,                 1.1798,              0.0001189,              0.0001189,              0.0001189
                     91,                0.96307,                0.38189,                0.88903,                 0.9213,                  0.831,                0.91045,                0.52179,                 1.5793,                0.74653,                 1.1738,               0.000109,               0.000109,               0.000109
                     92,                0.93772,                  0.388,                 0.8726,                0.91429,                0.83664,                0.91191,                0.52316,                 1.5936,                0.76367,                 1.1811,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.91534,                0.37985,                0.87194,                0.92487,                0.84127,                0.91616,                0.53114,                 1.5721,                0.75808,                 1.1612,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.91126,                0.37442,                0.86162,                0.91258,                0.84127,                 0.9102,                0.52983,                 1.5778,                0.77245,                 1.1695,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.88876,                0.36691,                0.86188,                0.91764,                0.83287,                0.91122,                0.53113,                 1.5832,                0.78329,                  1.169,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.88353,                0.36651,                0.87031,                0.92255,                0.83414,                0.91058,                0.52993,                 1.5826,                0.78059,                 1.1733,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.90168,                0.36595,                0.86627,                0.90926,                0.84211,                0.91291,                0.53686,                 1.5812,                0.77442,                 1.1724,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                 0.8702,                0.36119,                0.85924,                0.91352,                0.84594,                0.91555,                0.53636,                 1.5811,                0.78398,                 1.1741,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.87933,                0.36092,                0.85634,                0.91515,                0.84314,                0.91063,                0.53438,                 1.5864,                0.79174,                  1.179,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.86896,                0.35347,                0.85855,                0.91212,                0.84317,                 0.9106,                0.53246,                 1.5895,                0.79631,                 1.1801,               1.99e-05,               1.99e-05,               1.99e-05
