                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                 1.1925,                0.52333,                0.95601,                 0.9178,                 0.7507,                0.84107,                0.46357,                 1.6303,                 1.0152,                 1.1782,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.2355,                0.53403,                0.95704,                0.87412,                0.67428,                0.77912,                0.41995,                 1.7268,                 1.1339,                 1.2188,               0.001208,               0.001208,               0.001208
                     42,                 1.2038,                0.53518,                0.95727,                0.89787,                0.77404,                0.84768,                0.45811,                 1.6837,                 1.0171,                 1.1851,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.1986,                0.53337,                0.93442,                0.89057,                0.77218,                0.85468,                0.48086,                 1.6453,                 1.0532,                 1.1717,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.1836,                0.51655,                 0.9494,                0.90705,                0.77965,                 0.8496,                0.44915,                 1.7076,                0.90904,                 1.2003,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.2018,                0.52204,                0.94182,                0.89532,                0.76937,                0.85695,                0.46726,                 1.6684,                0.98692,                 1.1866,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.1799,                0.51776,                 0.9452,                0.87887,                 0.7619,                0.83825,                0.47072,                 1.6643,                 1.0789,                 1.1919,               0.001109,               0.001109,               0.001109
                     47,                 1.1481,                0.50179,                0.92342,                0.91215,                0.76588,                0.83835,                0.47256,                 1.6153,                0.98679,                 1.1575,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.1403,                0.50292,                0.93124,                 0.9087,                 0.7713,                 0.8744,                 0.4704,                 1.6578,                0.93422,                 1.1859,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.1566,                0.50231,                0.91867,                0.91313,                0.75574,                0.83726,                0.46817,                 1.6468,                 1.0289,                  1.179,              0.0010496,              0.0010496,              0.0010496
                     50,                  1.182,                0.51263,                0.92643,                0.89317,                0.74939,                0.84934,                 0.4786,                 1.6609,                 1.1135,                 1.1782,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.1473,                0.48151,                0.92728,                0.88983,                0.77681,                0.85256,                0.47499,                 1.6433,                 1.0409,                 1.1846,                0.00101,                0.00101,                0.00101
                     52,                 1.1618,                0.50478,                 0.9279,                0.89486,                0.78675,                0.86493,                0.47257,                 1.6899,                0.92293,                 1.1978,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.1573,                 0.5015,                0.92956,                0.91453,                0.77684,                0.85273,                0.47723,                 1.6466,                0.94534,                 1.1865,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.1126,                0.49219,                0.92085,                0.88848,                0.72899,                0.81633,                0.46619,                 1.6507,                 1.0741,                 1.1934,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.1342,                0.48349,                0.91971,                0.92301,                0.73879,                0.85636,                0.46623,                  1.713,                 1.0601,                 1.2243,              0.0009308,              0.0009308,              0.0009308
                     56,                  1.107,                0.48658,                0.92662,                0.91899,                0.77871,                0.84242,                0.45716,                 1.6788,                0.92998,                 1.2014,               0.000911,               0.000911,               0.000911
                     57,                 1.1169,                0.48732,                0.92068,                0.92016,                0.76284,                0.85262,                0.46226,                 1.6958,                0.93711,                  1.211,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.1157,                0.47503,                0.91632,                0.91906,                0.78456,                0.85479,                0.46347,                 1.6585,                0.93851,                 1.1963,              0.0008714,              0.0008714,              0.0008714
                     59,                  1.097,                0.46844,                0.91317,                 0.9101,                0.77871,                0.86697,                0.49887,                 1.5991,                0.94362,                 1.1615,              0.0008516,              0.0008516,              0.0008516
                     60,                  1.076,                0.46825,                0.91261,                0.89965,                0.74883,                0.84662,                 0.4524,                 1.7387,                  1.024,                 1.2305,              0.0008318,              0.0008318,              0.0008318
                     61,                  1.137,                0.47456,                0.92019,                0.92257,                0.76937,                0.85366,                0.47397,                 1.6921,                 1.0197,                 1.2067,               0.000812,               0.000812,               0.000812
                     62,                 1.0924,                 0.4687,                 0.9118,                0.92365,                0.76004,                0.84393,                0.47372,                  1.653,                0.94537,                 1.1858,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0529,                0.45821,                0.90115,                0.90707,                0.77404,                0.84163,                0.46916,                 1.6209,                0.93498,                 1.1785,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.1058,                0.47143,                0.90861,                 0.9178,                0.77591,                0.85817,                0.48295,                 1.6545,                0.91703,                 1.1949,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.0541,                0.45566,                0.90958,                0.90898,                0.78711,                0.86409,                0.49141,                  1.611,                0.93595,                 1.1571,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0549,                0.45863,                0.90675,                0.94078,                0.78614,                0.87562,                0.49968,                 1.6246,                0.93603,                 1.1737,               0.000713,               0.000713,               0.000713
                     67,                  1.057,                0.45472,                0.90662,                0.90586,                0.77266,                0.85327,                0.46523,                 1.7215,                0.95626,                 1.2241,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.0716,                0.45759,                0.89197,                 0.9245,                0.80299,                0.88043,                0.50053,                 1.6233,                0.84242,                 1.1739,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0228,                 0.4394,                0.89815,                0.92543,                0.75444,                0.85159,                0.48507,                 1.6627,                0.96629,                 1.2018,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.0572,                0.44636,                0.89332,                0.92148,                0.78893,                0.84894,                  0.467,                 1.6551,                0.94916,                  1.189,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0152,                0.43598,                0.89204,                0.91784,                0.78525,                0.86079,                0.48748,                 1.6389,                0.91245,                 1.1816,               0.000614,               0.000614,               0.000614
                     72,                 1.0477,                0.44486,                  0.898,                0.90519,                0.77404,                0.85182,                0.47417,                 1.6885,                0.98529,                 1.2044,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.0017,                0.43581,                0.89947,                0.91876,                0.78135,                0.85229,                0.47331,                 1.6657,                0.93981,                 1.2065,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0351,                0.43611,                0.89874,                0.91984,                0.78214,                0.84418,                0.47438,                 1.6685,                0.96942,                 1.1954,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.0071,                0.43143,                0.90395,                0.93845,                0.78245,                0.86616,                0.48526,                 1.6622,                0.91517,                 1.1973,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.0452,                0.43508,                0.88961,                0.91719,                0.77218,                0.86132,                0.47036,                 1.7088,                0.93507,                  1.227,               0.000515,               0.000515,               0.000515
                     77,                0.99759,                 0.4284,                0.89405,                0.92926,                0.78504,                0.86046,                0.48578,                 1.6438,                0.91255,                 1.1863,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0059,                0.42353,                0.88229,                0.93488,                0.77684,                0.85377,                0.47306,                 1.6711,                0.94002,                 1.2183,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.0083,                0.42462,                0.90376,                0.94645,                0.78618,                0.86465,                0.48707,                 1.6634,                0.90852,                 1.2024,              0.0004556,              0.0004556,              0.0004556
                     80,                0.99838,                0.41509,                0.88744,                0.91242,                0.79765,                0.87381,                 0.4865,                 1.6745,                0.90945,                 1.2101,              0.0004358,              0.0004358,              0.0004358
                     81,                0.97974,                0.41569,                0.87985,                0.91167,                0.78711,                 0.8656,                0.48616,                 1.6634,                0.91976,                 1.2055,               0.000416,               0.000416,               0.000416
                     82,                0.99525,                0.40841,                0.88751,                0.91191,                0.78297,                0.86264,                0.48578,                 1.6591,                0.94982,                 1.1959,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.0008,                0.42565,                0.88956,                0.92439,                0.78151,                 0.8656,                0.49925,                  1.647,                0.92569,                  1.199,              0.0003764,              0.0003764,              0.0003764
                     84,                0.95846,                0.40987,                0.87908,                0.92459,                0.77031,                0.86426,                0.50136,                 1.6332,                0.96634,                 1.1988,              0.0003566,              0.0003566,              0.0003566
                     85,                0.96514,                0.40853,                0.87244,                 0.9117,                0.78618,                0.86698,                0.49312,                 1.6384,                0.89869,                 1.1952,              0.0003368,              0.0003368,              0.0003368
                     86,                0.97013,                0.41283,                0.87122,                0.91527,                0.78992,                0.87523,                0.50068,                 1.6485,                0.89281,                 1.2024,               0.000317,               0.000317,               0.000317
                     87,                 0.9603,                 0.4005,                0.88537,                0.92133,                0.78732,                0.88145,                0.50881,                 1.6422,                0.87719,                  1.195,              0.0002972,              0.0002972,              0.0002972
                     88,                 0.9665,                0.40514,                0.87842,                0.91584,                0.80392,                0.87889,                0.50315,                  1.631,                  0.898,                 1.1937,              0.0002774,              0.0002774,              0.0002774
                     89,                 0.9666,                  0.406,                0.87394,                0.92452,                0.79085,                0.86821,                0.49214,                 1.6492,                 0.9214,                 1.2023,              0.0002576,              0.0002576,              0.0002576
                     90,                0.93389,                0.39819,                0.87542,                0.93412,                0.78109,                0.86668,                0.49603,                  1.632,                0.90228,                 1.1911,              0.0002378,              0.0002378,              0.0002378
                     91,                0.98298,                0.40621,                0.89521,                0.92226,                0.77124,                0.84365,                0.48358,                 1.6132,                0.93748,                 1.2008,               0.000218,               0.000218,               0.000218
                     92,                0.96351,                0.39981,                0.88469,                0.91607,                0.78472,                0.84947,                0.48509,                 1.5895,                0.90559,                  1.183,              0.0001982,              0.0001982,              0.0001982
                     93,                0.96384,                0.39707,                0.87929,                0.93275,                0.78151,                0.85966,                0.49711,                 1.5942,                0.88988,                 1.1855,              0.0001784,              0.0001784,              0.0001784
                     94,                0.96326,                 0.3991,                 0.8808,                0.92688,                0.78122,                0.86444,                0.50081,                 1.6076,                0.89748,                 1.1946,              0.0001586,              0.0001586,              0.0001586
                     95,                0.95951,                0.39723,                0.87908,                0.92324,                0.78618,                0.86654,                0.50185,                 1.6031,                0.90008,                  1.186,              0.0001388,              0.0001388,              0.0001388
                     96,                0.96164,                0.39677,                0.88254,                 0.9386,                0.77778,                0.86343,                0.49613,                 1.6038,                0.88923,                 1.1897,               0.000119,               0.000119,               0.000119
                     97,                0.94114,                 0.3916,                0.87766,                0.92832,                0.78805,                0.86418,                0.50134,                 1.5959,                0.90144,                 1.1886,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.94218,                0.39055,                0.86818,                0.93467,                0.78813,                 0.8682,                0.50423,                 1.5878,                0.88906,                 1.1833,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.94009,                0.38313,                0.88438,                0.92788,                0.78992,                0.86591,                0.50666,                 1.5748,                0.87356,                  1.175,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.91549,                0.37688,                0.86721,                  0.931,                0.78898,                0.86721,                0.50377,                 1.5843,                0.87269,                 1.1839,               3.98e-05,               3.98e-05,               3.98e-05
