                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.9821,                 1.0934,                 2.0602,                0.87497,                0.72294,                0.81472,                0.54056,                 2.7072,                 2.1533,                 2.7114,              0.0014456,              0.0014456,              0.0014456
                     30,                  1.942,                 1.0662,                 2.0554,                0.88626,                0.76233,                0.84691,                0.53171,                 2.9109,                 1.8459,                 2.7676,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.9092,                  1.013,                 2.0351,                0.88511,                0.70216,                0.79326,                0.51764,                 2.9628,                 2.5759,                 2.8564,               0.001406,               0.001406,               0.001406
                     32,                  1.903,                 1.0147,                 2.0361,                0.85664,                0.78701,                0.86088,                0.56543,                 2.7672,                 1.8931,                 2.7462,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.9036,                 1.0301,                 2.0355,                0.91749,                0.78942,                0.87634,                0.58394,                 2.6672,                 1.7471,                 2.6162,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.8829,                 1.0255,                 2.0345,                0.87317,                 0.7368,                0.83931,                0.56108,                 2.7167,                 2.0442,                 2.6787,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.8467,                0.96221,                 2.0025,                0.85862,                0.74199,                0.81244,                0.49099,                  3.167,                 2.1371,                  3.066,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.8342,                0.98992,                 2.0179,                0.87695,                0.51429,                0.66297,                0.44885,                 3.3194,                  4.519,                 3.2439,               0.001307,               0.001307,               0.001307
                     37,                  1.756,                0.93014,                  1.961,                0.88322,                 0.7619,                0.86897,                0.58182,                 2.6445,                 1.7054,                 2.5887,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.8188,                0.96555,                 1.9957,                0.85448,                0.69647,                0.82044,                0.53232,                 2.8795,                 2.1555,                  2.825,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.8136,                0.93807,                  2.003,                0.89716,                0.76537,                0.85437,                0.54227,                 2.8948,                   2.02,                 2.7941,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.8263,                0.93763,                 2.0183,                0.84291,                 0.7342,                0.82167,                0.52617,                 3.0596,                 2.0636,                 2.9755,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.8023,                0.92265,                 1.9764,                0.90374,                0.83463,                 0.8839,                0.56428,                 2.7284,                 1.5725,                 2.6419,               0.001208,               0.001208,               0.001208
                     42,                 1.7846,                0.96981,                 1.9757,                0.81158,                0.74583,                0.82304,                0.52201,                  2.951,                 2.0693,                 2.9356,              0.0011882,              0.0011882,              0.0011882
                     43,                  1.765,                0.90882,                 1.9692,                0.91122,                0.77835,                0.86704,                0.55874,                  2.746,                 1.8487,                 2.6561,              0.0011684,              0.0011684,              0.0011684
                     44,                   1.74,                 0.9009,                 1.9599,                0.83816,                0.76623,                0.84742,                0.52168,                 3.0707,                 1.9549,                 3.1019,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.7572,                  0.898,                 1.9793,                 0.8799,                0.76756,                0.85081,                 0.5854,                  2.569,                  1.984,                 2.6091,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.7551,                0.91105,                 1.9801,                0.83716,                0.71861,                0.81781,                0.53256,                 2.9113,                 2.4092,                 2.8502,               0.001109,               0.001109,               0.001109
                     47,                 1.7793,                0.90768,                 1.9869,                0.83947,                0.76971,                 0.8398,                0.52741,                 2.8701,                 1.9227,                 2.8242,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.7433,                0.87352,                 1.9563,                0.90577,                0.79062,                0.88112,                0.58974,                 2.7161,                  1.739,                 2.6489,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.7058,                0.87704,                 1.9463,                0.88828,                0.77489,                0.85464,                0.56114,                 2.7618,                 1.9448,                 2.6844,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.7325,                0.90793,                 1.9729,                0.93021,                 0.7342,                0.85276,                0.56538,                 2.7969,                 2.0047,                  2.767,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.7299,                0.85726,                 1.9604,                0.86416,                 0.7671,                0.85182,                0.53793,                  3.014,                  1.958,                 2.8808,                0.00101,                0.00101,                0.00101
                     52,                 1.6591,                0.83613,                 1.9468,                 0.8938,                0.79307,                0.87845,                 0.5655,                 2.9276,                 1.7979,                 2.7909,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.6425,                0.85008,                 1.9278,                0.85632,                0.71255,                0.82306,                0.50195,                 3.1383,                 2.0781,                 2.9835,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.6938,                0.83633,                 1.9401,                0.83485,                0.78961,                 0.8613,                0.55894,                 2.9413,                 1.8597,                 2.8893,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.6391,                0.79911,                 1.9209,                0.89176,                 0.8026,                0.88679,                0.60111,                 2.5605,                 1.5727,                 2.5681,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.6598,                0.85093,                 1.9404,                0.89487,                0.79593,                0.87267,                 0.5739,                 2.8118,                 1.7026,                 2.7279,               0.000911,               0.000911,               0.000911
                     57,                 1.5982,                0.80678,                 1.9022,                0.90794,                0.80346,                0.87681,                0.57711,                 2.6328,                 1.6214,                 2.5924,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.5779,                0.80013,                 1.9055,                0.90205,                0.79737,                0.87674,                0.56929,                 2.6821,                 1.6195,                 2.6203,              0.0008714,              0.0008714,              0.0008714
                     59,                  1.592,                0.77475,                 1.8954,                0.87065,                0.79221,                 0.8782,                0.58723,                 2.6949,                 1.7019,                 2.7122,              0.0008516,              0.0008516,              0.0008516
                     60,                  1.606,                0.79486,                 1.9142,                0.87579,                0.78788,                0.87456,                 0.5875,                 2.6592,                 1.8013,                 2.6742,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.5874,                0.76996,                 1.8951,                0.87677,                0.77618,                0.87847,                0.58154,                 2.7901,                 1.6323,                    2.7,               0.000812,               0.000812,               0.000812
                     62,                 1.5866,                0.76367,                 1.8972,                0.87649,                0.77419,                0.87264,                 0.5754,                 2.6883,                 1.7483,                 2.6456,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.6333,                0.80069,                 1.9082,                0.89561,                0.78736,                0.87872,                0.57674,                 2.8391,                 1.8839,                 2.7373,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.6004,                0.79243,                 1.9148,                0.91946,                0.78268,                 0.8914,                0.61508,                  2.509,                 1.6839,                 2.5708,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.5914,                0.78769,                 1.9271,                0.91561,                0.78701,                0.87624,                0.59724,                 2.6543,                 1.7989,                 2.6671,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.5782,                 0.7785,                 1.8973,                0.89055,                0.76787,                0.87051,                0.58253,                 2.7431,                 1.9111,                 2.7204,               0.000713,               0.000713,               0.000713
                     67,                 1.5722,                 0.7969,                 1.8823,                0.91013,                0.79792,                0.89555,                0.59678,                 2.6415,                 1.7064,                 2.5979,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.5478,                 0.7573,                 1.8819,                0.88847,                0.78788,                0.89022,                 0.5938,                 2.7301,                 1.7152,                 2.7107,              0.0006734,              0.0006734,              0.0006734
                     69,                  1.585,                0.77039,                 1.8804,                0.89925,                0.80366,                0.89381,                0.61311,                 2.5518,                 1.6105,                 2.5632,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.5164,                0.75597,                   1.87,                0.89219,                 0.7619,                0.86302,                0.57159,                 2.8659,                 1.8912,                 2.7799,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.5268,                0.73974,                 1.8651,                0.91912,                0.79307,                0.90333,                0.62905,                 2.4409,                 1.5228,                 2.4866,               0.000614,               0.000614,               0.000614
                     72,                 1.5171,                0.75729,                   1.87,                0.88595,                0.79361,                0.89101,                0.60182,                 2.5703,                 1.6817,                 2.6051,              0.0005942,              0.0005942,              0.0005942
                     73,                  1.499,                0.72778,                 1.8457,                0.85812,                0.81166,                0.88033,                0.59298,                 2.7098,                 1.7161,                 2.6893,              0.0005744,              0.0005744,              0.0005744
                     74,                  1.549,                0.73078,                 1.8769,                0.89718,                0.74792,                0.86667,                0.58312,                 2.7212,                 1.6948,                  2.749,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.5076,                0.72308,                 1.8618,                 0.9093,                0.77489,                0.87618,                0.59544,                 2.6843,                 1.6096,                 2.7092,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.4694,                0.70994,                 1.8464,                0.89282,                0.80776,                0.88557,                0.58601,                 2.7628,                 1.5559,                 2.7764,               0.000515,               0.000515,               0.000515
                     77,                 1.4615,                0.69991,                 1.8483,                0.75256,                0.79827,                0.85668,                0.56742,                 2.9016,                 1.8035,                 2.8652,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.4611,                0.69666,                 1.8345,                0.87525,                0.72814,                0.84895,                0.57541,                 2.9749,                 1.7416,                 3.1753,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.4593,                0.68826,                 1.8404,                0.86758,                0.77749,                0.85837,                0.57712,                 2.9443,                 1.7158,                 3.0483,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.4149,                0.67998,                 1.8232,                0.90214,                0.78701,                0.88047,                0.58677,                 2.8327,                 1.5966,                 2.8893,              0.0004358,              0.0004358,              0.0004358
                     81,                  1.406,                0.66778,                 1.8382,                0.86641,                0.78268,                0.86564,                0.58364,                 2.9095,                 1.6706,                 2.9961,               0.000416,               0.000416,               0.000416
                     82,                 1.3957,                0.67039,                 1.8165,                0.86601,                0.77056,                0.86326,                 0.5824,                 2.9055,                 1.8222,                 2.9577,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.4476,                0.67773,                 1.8433,                0.89526,                0.80433,                0.89065,                0.60418,                  2.757,                 1.6601,                 2.7882,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.4014,                0.66742,                 1.8259,                 0.8886,                0.78731,                0.85985,                0.56151,                 2.8497,                 1.6145,                 2.9151,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.4203,                0.67446,                 1.8218,                0.91476,                0.76191,                0.87319,                0.59139,                 2.6951,                 1.6633,                 2.7917,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.3765,                0.64854,                 1.8123,                0.90659,                 0.8151,                0.89506,                0.60118,                 2.6683,                 1.5239,                 2.7357,               0.000317,               0.000317,               0.000317
                     87,                 1.4161,                0.67671,                 1.8357,                0.88463,                0.79221,                0.88286,                0.59797,                 2.8872,                 1.6319,                  2.962,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.3818,                0.65101,                 1.8169,                0.88751,                0.81645,                  0.896,                0.60639,                 2.7736,                 1.6437,                 2.7974,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.3734,                0.62671,                 1.8203,                0.90045,                0.81442,                0.89676,                0.60682,                 2.7238,                 1.6837,                 2.7296,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.3707,                0.63567,                 1.8106,                0.93423,                0.78705,                0.87978,                0.57001,                 2.8253,                 1.6114,                 2.8307,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.3324,                0.56002,                 1.7829,                0.89429,                0.79221,                 0.8572,                0.55577,                 2.9529,                 1.7566,                 3.0012,               0.000218,               0.000218,               0.000218
                     92,                 1.2987,                0.53157,                 1.7557,                0.87357,                0.78368,                0.86242,                0.57241,                 2.8695,                 1.7172,                 2.9581,              0.0001982,              0.0001982,              0.0001982
                     93,                  1.274,                0.53778,                 1.7608,                0.89033,                0.79428,                0.87356,                0.58046,                 2.8917,                 1.6548,                 3.0049,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.2577,                 0.5256,                 1.7694,                0.88097,                0.76256,                0.85254,                 0.5512,                 3.0556,                 1.6882,                 3.2141,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.2464,                0.52995,                 1.7721,                0.88743,                0.77489,                0.85868,                 0.5715,                 2.9949,                 1.6808,                 3.1044,              0.0001388,              0.0001388,              0.0001388
                     96,                  1.232,                0.50347,                 1.7481,                0.89347,                0.76245,                0.86571,                0.57821,                 2.9994,                 1.7595,                 3.0751,               0.000119,               0.000119,               0.000119
                     97,                 1.2508,                0.50444,                 1.7509,                0.86721,                0.79048,                0.87803,                0.60458,                 2.8399,                 1.6762,                 2.9548,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.2095,                 0.5049,                 1.7465,                0.87339,                0.78241,                0.87151,                0.59575,                 2.8766,                 1.7022,                 3.0047,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.2071,                  0.497,                 1.7345,                0.90199,                0.75695,                0.87026,                0.59577,                 2.9027,                  1.722,                 3.0161,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.1774,                 0.5013,                 1.7361,                0.87973,                0.78182,                0.87671,                0.59502,                 2.9308,                 1.6914,                 3.0265,               3.98e-05,               3.98e-05,               3.98e-05
