                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4785,                0.72854,                 1.0502,                 0.8686,                0.70401,                0.78548,                0.40654,                 1.7489,                 1.2554,                 1.2111,              0.0017822,              0.0017822,              0.0017822
                     13,                 1.4224,                0.67997,                 1.0207,                0.83883,                0.62465,                0.70998,                0.35837,                 1.8591,                 1.5601,                 1.2777,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.3844,                0.66425,                 1.0013,                0.87706,                0.59664,                0.70649,                0.38488,                 1.7732,                 1.7672,                 1.2421,              0.0017426,              0.0017426,              0.0017426
                     15,                 1.4317,                0.67474,                 1.0322,                0.89298,                0.70868,                0.80546,                0.41647,                 1.8122,                 1.1574,                 1.2528,              0.0017228,              0.0017228,              0.0017228
                     16,                 1.3898,                0.65735,                 1.0053,                 0.8756,                0.70975,                0.79714,                0.41086,                 1.7727,                 1.1742,                 1.2173,               0.001703,               0.001703,               0.001703
                     17,                 1.4043,                0.65256,                 1.0136,                0.89739,                0.71042,                 0.8106,                0.39646,                 1.8262,                 1.0972,                 1.2614,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.3491,                0.64233,                 1.0004,                0.89058,                0.72829,                0.81312,                0.41438,                 1.7259,                 1.0858,                 1.1955,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.3779,                0.64944,                0.99942,                0.86434,                0.77031,                0.83731,                0.42183,                 1.7298,                 1.0396,                 1.1969,              0.0016436,              0.0016436,              0.0016436
                     20,                   1.37,                0.63034,                0.99404,                0.87639,                0.73296,                0.80567,                0.42911,                 1.7216,                 1.0838,                 1.2099,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.3111,                0.59839,                0.98325,                0.87425,                0.69655,                 0.7968,                0.44014,                 1.7443,                 1.4256,                 1.2275,               0.001604,               0.001604,               0.001604
                     22,                 1.3074,                0.61154,                0.98649,                0.87468,                0.74289,                0.81626,                 0.4116,                 1.7868,                 1.0668,                 1.2349,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.3407,                0.60941,                0.99394,                0.86917,                0.73763,                0.81929,                0.44438,                 1.7177,                 1.0961,                 1.1913,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.3245,                0.61111,                0.98496,                0.88872,                0.59658,                0.73534,                0.40569,                 1.7886,                 1.7547,                  1.231,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.3048,                0.60854,                0.99799,                0.85305,                0.65041,                0.74789,                0.40524,                 1.7838,                 1.3517,                 1.2372,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.3058,                0.59934,                0.98094,                 0.8897,                0.72176,                0.81819,                0.43609,                 1.6938,                 1.0814,                 1.1889,               0.001505,               0.001505,               0.001505
                     27,                 1.2751,                0.59154,                0.96482,                0.86409,                0.72829,                0.81973,                0.43329,                 1.7297,                 1.1839,                 1.2116,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.2851,                0.57696,                0.96891,                0.91272,                0.74211,                0.84893,                0.45901,                 1.6892,                 1.0008,                 1.1701,              0.0014654,              0.0014654,              0.0014654
                     29,                  1.267,                0.55459,                0.97212,                0.85248,                0.73389,                0.81358,                0.41728,                 1.7316,                 1.0583,                 1.2033,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.2763,                0.56428,                0.96335,                0.83572,                0.66293,                0.72382,                0.35904,                 1.9528,                  1.355,                 1.2965,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.3035,                0.59521,                0.98295,                0.90197,                0.75599,                0.83425,                0.43083,                 1.7588,                 1.1016,                 1.2133,               0.001406,               0.001406,               0.001406
                     32,                 1.2325,                0.55563,                0.95765,                0.87087,                0.70868,                0.81755,                0.42827,                 1.7249,                 1.1718,                 1.1945,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.2508,                0.56119,                0.96531,                0.86842,                 0.7591,                0.82385,                0.42337,                 1.7145,                 1.0219,                 1.2101,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.2682,                0.57045,                0.96821,                0.89864,                0.72018,                0.81304,                0.42814,                 1.7457,                 1.1933,                 1.2157,              0.0013466,              0.0013466,              0.0013466
                     35,                  1.218,                0.55469,                0.95507,                0.86135,                0.71928,                0.80257,                0.42724,                 1.7018,                  1.062,                 1.2011,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.2183,                0.56227,                0.96669,                0.90513,                0.74831,                0.83104,                0.45119,                 1.6791,                 1.0662,                 1.1803,               0.001307,               0.001307,               0.001307
                     37,                 1.1867,                0.54268,                0.94849,                0.90603,                0.79226,                0.87605,                0.47994,                 1.6744,                0.94196,                 1.1863,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.2288,                0.54929,                0.94606,                0.92749,                0.77629,                0.87396,                0.45912,                 1.7098,                0.88317,                 1.1983,              0.0012674,              0.0012674,              0.0012674
                     39,                  1.205,                0.54066,                 0.9514,                0.87305,                0.73205,                0.82283,                0.46073,                 1.6871,                 1.1372,                 1.1932,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.1904,                0.52736,                0.95431,                 0.8896,                0.72977,                0.83178,                0.47621,                 1.6328,                 1.1608,                 1.1659,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.2162,                0.52418,                0.94939,                0.87557,                0.66573,                0.77522,                0.44783,                 1.6817,                  1.322,                 1.1941,               0.001208,               0.001208,               0.001208
                     42,                 1.1983,                0.53521,                0.95632,                0.91911,                0.76097,                0.86469,                0.47238,                 1.6631,                0.99093,                 1.1703,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.2004,                0.53872,                0.93744,                0.90233,                0.78151,                0.86216,                0.48074,                 1.6545,                 1.0204,                 1.1782,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.1677,                 0.5233,                0.94873,                0.92619,                0.80842,                0.88662,                0.49994,                 1.6247,                 0.8949,                  1.155,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.1788,                0.51371,                0.94107,                0.91305,                0.77462,                0.84287,                0.47005,                 1.6419,                 1.0418,                 1.1686,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.1802,                0.52063,                0.94316,                0.90355,                0.73389,                0.82894,                0.44738,                 1.7078,                 1.1144,                 1.2121,               0.001109,               0.001109,               0.001109
                     47,                 1.1493,                 0.5132,                0.92293,                0.90211,                0.72456,                0.81888,                0.45518,                  1.705,                 1.1364,                 1.1948,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.1544,                0.50332,                0.93838,                0.88743,                0.77218,                0.85227,                0.45713,                 1.6895,                0.99629,                 1.1904,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.1593,                0.50606,                0.91802,                0.87874,                0.80672,                0.86513,                0.48788,                 1.6278,                0.91982,                 1.1701,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.1757,                 0.5071,                0.92529,                0.86794,                0.77498,                0.85585,                0.48428,                 1.6375,                 1.0248,                 1.1638,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.1406,                 0.4915,                0.92324,                0.87358,                0.77422,                  0.854,                 0.4883,                 1.6366,                 1.0803,                 1.1711,                0.00101,                0.00101,                0.00101
                     52,                  1.164,                0.49804,                0.92728,                0.89991,                0.75817,                0.81758,                0.45305,                 1.6738,                 1.0565,                 1.1893,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.1606,                0.49291,                0.92867,                0.90844,                0.77498,                0.85058,                0.47539,                  1.653,                 1.0068,                  1.172,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.1112,                0.48661,                0.91981,                0.90549,                0.75145,                0.85233,                0.47059,                 1.6897,                 1.0057,                 1.1961,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.1366,                0.48863,                 0.9234,                0.90383,                0.78711,                0.87549,                0.48848,                 1.6345,                0.94875,                 1.1664,              0.0009308,              0.0009308,              0.0009308
                     56,                  1.094,                0.47666,                0.92175,                 0.9021,                0.76569,                0.86004,                0.47343,                 1.6692,                0.95633,                 1.2026,               0.000911,               0.000911,               0.000911
                     57,                 1.1104,                0.47835,                0.91822,                0.92346,                0.76607,                0.84658,                0.46916,                 1.6412,                 1.0019,                 1.1683,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.1032,                0.48256,                0.91335,                0.89636,                0.75099,                0.80814,                0.44141,                 1.6586,                  1.128,                  1.186,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.1038,                0.47657,                0.91707,                0.90657,                0.78817,                0.85208,                0.47644,                 1.6631,                0.92794,                 1.1885,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.0728,                0.46162,                0.90969,                0.86314,                0.80112,                0.84865,                0.45782,                 1.6346,                0.96044,                 1.1666,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.1296,                0.47629,                0.91846,                0.89108,                 0.7563,                0.83284,                0.46808,                 1.6605,                 1.0946,                 1.1727,               0.000812,               0.000812,               0.000812
                     62,                 1.1246,                0.48744,                0.92243,                0.90673,                0.78967,                0.87059,                0.48002,                 1.6556,                0.90768,                 1.1749,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0581,                0.47852,                0.90189,                0.90439,                0.78431,                0.86876,                0.48891,                 1.6445,                0.93224,                 1.1821,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.1166,                0.47893,                0.91101,                0.90355,                0.81352,                0.89422,                0.50426,                 1.6202,                 0.8442,                 1.1678,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.0671,                0.46315,                0.91186,                0.92714,                0.77311,                0.87657,                0.49998,                 1.6374,                0.96476,                 1.1706,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0494,                0.46143,                0.90363,                0.93846,                0.79365,                0.88766,                0.50602,                 1.6301,                   0.92,                 1.1707,               0.000713,               0.000713,               0.000713
                     67,                 1.0582,                0.45922,                0.90394,                0.93876,                0.76097,                0.86745,                0.47855,                 1.6724,                0.98563,                 1.1994,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.0625,                0.45801,                0.89001,                0.90981,                0.81139,                0.87563,                 0.5012,                  1.594,                0.92181,                 1.1553,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0362,                0.44525,                0.90443,                0.90447,                0.79567,                0.87379,                0.49227,                 1.6416,                0.93148,                 1.1778,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.0484,                0.44539,                0.89449,                0.90351,                0.79563,                0.88177,                0.51289,                 1.6031,                0.97447,                  1.166,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0169,                0.44345,                0.89527,                0.91718,                0.79925,                0.88172,                 0.5118,                 1.5953,                0.93523,                  1.168,               0.000614,               0.000614,               0.000614
                     72,                 1.0516,                0.44745,                0.89988,                0.92637,                0.78707,                0.87756,                0.49215,                 1.6584,                0.94132,                 1.1924,              0.0005942,              0.0005942,              0.0005942
                     73,                  1.011,                0.43393,                0.89956,                0.90585,                0.79059,                0.87989,                0.50459,                 1.6345,                0.92189,                 1.1779,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0474,                0.43985,                0.90447,                0.93178,                0.81886,                0.89133,                0.49828,                 1.6488,                0.85459,                 1.1945,              0.0005546,              0.0005546,              0.0005546
                     75,                  1.008,                0.43078,                0.90362,                0.93037,                0.80392,                0.87041,                0.49164,                 1.6398,                 0.9245,                 1.1855,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.0679,                0.44541,                0.89411,                0.92589,                0.79272,                0.85399,                0.46724,                 1.6568,                0.89089,                 1.1947,               0.000515,               0.000515,               0.000515
                     77,                0.97569,                0.42516,                0.88803,                0.91652,                0.82013,                0.88616,                0.49363,                 1.6171,                0.85697,                 1.1736,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0041,                0.42563,                0.88081,                0.91278,                0.79149,                0.87342,                0.48308,                 1.6619,                0.89799,                 1.2006,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.0177,                 0.4334,                0.90699,                0.89927,                0.80766,                0.87909,                0.49675,                 1.6354,                0.90576,                 1.1794,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.0123,                0.41885,                0.89047,                0.90768,                0.81326,                0.89506,                0.50187,                 1.6678,                0.91579,                 1.1876,              0.0004358,              0.0004358,              0.0004358
                     81,                0.99046,                0.42216,                 0.8788,                0.92408,                0.79552,                0.88473,                0.50218,                 1.6209,                0.88524,                 1.1696,               0.000416,               0.000416,               0.000416
                     82,                0.97659,                0.40399,                0.88263,                0.91918,                0.79178,                0.87614,                0.49935,                 1.6268,                0.89139,                 1.1787,              0.0003962,              0.0003962,              0.0003962
                     83,                 0.9911,                 0.4179,                0.88984,                0.91556,                0.79984,                0.88048,                0.50578,                 1.6181,                0.88153,                  1.178,              0.0003764,              0.0003764,              0.0003764
                     84,                0.96176,                0.40717,                0.87928,                0.93222,                 0.7834,                0.87591,                0.48956,                 1.6728,                0.89681,                 1.2184,              0.0003566,              0.0003566,              0.0003566
                     85,                0.98149,                0.40859,                0.87471,                 0.9036,                0.81419,                0.88833,                0.50387,                 1.6421,                0.85359,                 1.2048,              0.0003368,              0.0003368,              0.0003368
                     86,                0.96889,                0.41329,                 0.8715,                0.89271,                0.81578,                0.87976,                0.51114,                 1.6074,                0.92604,                 1.1736,               0.000317,               0.000317,               0.000317
                     87,                0.96347,                0.40375,                0.88603,                0.94112,                0.79093,                0.88284,                0.50651,                  1.605,                0.91196,                 1.1804,              0.0002972,              0.0002972,              0.0002972
                     88,                0.96063,                0.40271,                0.87579,                0.91307,                0.80766,                0.87918,                0.50903,                 1.6026,                0.91471,                 1.1776,              0.0002774,              0.0002774,              0.0002774
                     89,                 0.9654,                0.40673,                0.87251,                0.93561,                0.78686,                0.88613,                0.51228,                 1.6331,                0.92915,                 1.1931,              0.0002576,              0.0002576,              0.0002576
                     90,                0.93323,                0.39631,                0.87478,                0.91866,                0.81195,                0.88362,                0.50932,                  1.618,                0.91074,                  1.175,              0.0002378,              0.0002378,              0.0002378
                     91,                0.98265,                0.40331,                 0.8981,                0.89717,                0.80112,                0.85881,                0.49778,                 1.5868,                0.92725,                 1.1816,               0.000218,               0.000218,               0.000218
