                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 0.4982,                 0.2975,                0.89762,                0.71077,                0.54924,                0.61371,                0.47422,                 1.0196,                  1.542,                  1.286,             0.00023924,             0.00023924,             0.00023924
                     74,                0.50103,                0.30804,                0.89669,                 0.6757,                0.54322,                0.60606,                0.47238,                 1.0057,                 1.5484,                 1.2934,             0.00023099,             0.00023099,             0.00023099
                     75,                0.49747,                0.29566,                0.88969,                0.64526,                0.55597,                0.60426,                0.47416,                0.99406,                 1.6808,                 1.2748,             0.00022274,             0.00022274,             0.00022274
                     76,                0.49718,                0.29381,                0.89467,                0.62756,                0.56876,                0.58683,                0.45986,                0.99013,                 1.6979,                 1.2542,              0.0002145,              0.0002145,              0.0002145
                     77,                 0.4959,                 0.3006,                0.88745,                0.65981,                0.54023,                 0.5855,                0.45906,                0.97974,                 1.6689,                  1.239,             0.00020625,             0.00020625,             0.00020625
                     78,                0.49528,                  0.298,                0.88946,                0.67978,                0.51879,                0.58931,                0.46149,                 1.0042,                 1.6413,                 1.2396,               0.000198,               0.000198,               0.000198
                     79,                 0.4843,                0.29849,                0.88329,                0.72278,                0.52136,                0.58481,                0.45506,                 1.0101,                 1.6747,                  1.247,             0.00018976,             0.00018976,             0.00018976
                     80,                0.47419,                0.28332,                0.87705,                0.70126,                0.52164,                0.58001,                 0.4544,                 1.0124,                 1.7225,                 1.2521,             0.00018151,             0.00018151,             0.00018151
                     81,                0.48816,                 0.2995,                0.88597,                0.61705,                0.57528,                0.60083,                0.46948,                0.99716,                 1.6055,                 1.2544,             0.00017326,             0.00017326,             0.00017326
                     82,                0.47032,                 0.2805,                0.88584,                0.70746,                0.51153,                0.58059,                0.45577,                0.99779,                 1.7295,                 1.2747,             0.00016502,             0.00016502,             0.00016502
                     83,                0.47108,                0.29131,                0.88896,                0.63113,                0.56177,                0.59658,                0.46672,                 1.0127,                 1.6089,                 1.2944,             0.00015677,             0.00015677,             0.00015677
                     84,                0.47057,                0.28138,                0.88583,                0.73241,                0.50421,                0.58474,                0.46061,                 1.0164,                  1.742,                 1.2974,             0.00014852,             0.00014852,             0.00014852
                     85,                0.46189,                0.27467,                0.87896,                  0.624,                0.55939,                0.58874,                0.46013,                 1.0197,                  1.708,                 1.2836,             0.00014028,             0.00014028,             0.00014028
                     86,                 0.4686,                0.27234,                0.87626,                0.72683,                0.51275,                0.58899,                0.46307,                 1.0216,                 1.7344,                 1.3044,             0.00013203,             0.00013203,             0.00013203
                     87,                0.45544,                0.26178,                0.87972,                0.64515,                0.53449,                0.59443,                 0.4677,                 1.0109,                 1.6305,                  1.295,             0.00012378,             0.00012378,             0.00012378
                     88,                0.44333,                0.26176,                  0.874,                0.71542,                0.51286,                0.58232,                0.46066,                 1.0053,                 1.7424,                 1.2908,             0.00011554,             0.00011554,             0.00011554
                     89,                0.44917,                0.26439,                0.86582,                0.76928,                0.49242,                0.58137,                0.46037,                 1.0005,                 1.7146,                 1.2808,             0.00010729,             0.00010729,             0.00010729
                     90,                0.44056,                 0.2643,                 0.8735,                0.74922,                0.49517,                0.58518,                0.46275,                 1.0127,                 1.7411,                 1.2941,             9.9044e-05,             9.9044e-05,             9.9044e-05
                     91,                0.41133,                0.21563,                0.84217,                0.68579,                0.51495,                0.57756,                0.45559,                 1.0257,                 1.7443,                 1.3179,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     92,                0.40426,                0.21539,                0.84989,                0.66083,                0.52503,                 0.5693,                0.44893,                 1.0248,                 1.8101,                 1.3016,              8.255e-05,              8.255e-05,              8.255e-05
                     93,                0.40371,                0.20995,                0.83845,                0.68497,                0.51593,                 0.5695,                0.44705,                  1.032,                 1.7761,                 1.3101,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     94,                0.40301,                0.20942,                0.83166,                 0.7312,                0.50817,                0.57937,                0.45623,                 1.0182,                 1.7172,                 1.2961,             6.6057e-05,             6.6057e-05,             6.6057e-05
                     95,                0.39617,                0.21359,                0.85137,                0.69383,                0.51713,                0.58668,                0.46324,                 1.0104,                 1.7101,                 1.2842,              5.781e-05,              5.781e-05,              5.781e-05
                     96,                0.39983,                0.21152,                0.83866,                0.71354,                0.50763,                0.58773,                0.46384,                 1.0087,                 1.7402,                 1.2819,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     97,                0.39502,                0.20543,                0.84073,                0.75882,                0.49185,                 0.5905,                0.46776,                 1.0016,                 1.7765,                 1.2789,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     98,                0.38189,                  0.194,                0.83091,                 0.7164,                0.50622,                0.59464,                0.47342,                  1.005,                 1.7588,                 1.2858,              3.307e-05,              3.307e-05,              3.307e-05
                     99,                0.38816,                0.19972,                0.84344,                0.72641,                0.50798,                0.59379,                0.47035,                 1.0022,                 1.7574,                 1.2779,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    100,                0.38696,                0.19802,                0.83722,                0.72976,                0.50766,                 0.5929,                0.47058,                 1.0059,                 1.7517,                 1.2794,             1.6577e-05,             1.6577e-05,             1.6577e-05
