                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.55978,                0.31782,                0.95277,                0.95983,                0.64637,                0.80168,                0.60399,                 1.1992,                 1.4082,                 1.4362,               0.000812,               0.000812,               0.000812
                     62,                 0.5725,                0.31364,                 0.9532,                0.96227,                 0.6513,                0.78979,                0.59347,                 1.1814,                 1.3256,                 1.4065,              0.0007922,              0.0007922,              0.0007922
                     63,                0.54478,                0.30857,                0.95072,                0.95224,                0.65619,                0.78851,                 0.5877,                 1.2119,                  1.304,                  1.415,              0.0007724,              0.0007724,              0.0007724
                     64,                0.56388,                0.32169,                0.95777,                0.89662,                0.73281,                0.83694,                0.62831,                 1.1467,                 1.0327,                 1.3743,              0.0007526,              0.0007526,              0.0007526
                     65,                0.54976,                0.31263,                0.95369,                0.90896,                0.74542,                0.85291,                0.62099,                 1.1547,                0.95367,                 1.3684,              0.0007328,              0.0007328,              0.0007328
                     66,                0.55037,                0.29835,                 0.9528,                 0.9586,                0.68232,                 0.7967,                0.59033,                 1.1997,                 1.1337,                 1.4044,               0.000713,               0.000713,               0.000713
                     67,                0.54028,                0.30258,                0.94307,                 0.9744,                0.66012,                0.78712,                0.59308,                   1.23,                 1.1918,                 1.4588,              0.0006932,              0.0006932,              0.0006932
                     68,                0.52849,                0.29957,                 0.9399,                0.97451,                 0.6778,                 0.8061,                  0.602,                 1.2091,                 1.0377,                 1.4246,              0.0006734,              0.0006734,              0.0006734
                     69,                0.53985,                0.30117,                0.94053,                0.97466,                0.67998,                0.80392,                0.58426,                 1.2193,                 1.0579,                 1.4521,              0.0006536,              0.0006536,              0.0006536
                     70,                0.55542,                0.30343,                 0.9578,                0.88976,                0.71513,                0.82352,                0.58289,                 1.2695,                  1.019,                 1.5057,              0.0006338,              0.0006338,              0.0006338
                     71,                0.54097,                  0.294,                0.94925,                0.87797,                0.71316,                0.82076,                0.58072,                 1.2355,                 1.0026,                 1.4704,               0.000614,               0.000614,               0.000614
                     72,                0.52909,                0.29493,                0.93456,                0.88997,                0.70138,                0.81338,                 0.5905,                 1.2115,                 1.0535,                 1.4249,              0.0005942,              0.0005942,              0.0005942
                     73,                0.56478,                0.31853,                0.94912,                 0.9025,                0.72692,                0.80115,                0.57848,                 1.2452,                  1.091,                 1.5141,              0.0005744,              0.0005744,              0.0005744
                     74,                0.52223,                0.29981,                0.93487,                0.91248,                0.75788,                0.84212,                0.61847,                 1.1935,                0.99785,                 1.4268,              0.0005546,              0.0005546,              0.0005546
                     75,                 0.5334,                0.29228,                 0.9423,                0.89857,                0.76582,                0.85634,                0.60309,                 1.2294,                0.94889,                  1.463,              0.0005348,              0.0005348,              0.0005348
                     76,                0.51028,                0.28266,                0.93564,                0.93391,                0.77733,                0.86114,                 0.6275,                 1.1772,                0.89142,                 1.4027,               0.000515,               0.000515,               0.000515
                     77,                0.51221,                 0.2862,                0.94409,                 0.9448,                0.77344,                 0.8568,                0.61343,                 1.2064,                0.91146,                 1.4506,              0.0004952,              0.0004952,              0.0004952
                     78,                0.52029,                0.28909,                0.94368,                0.95186,                0.69923,                0.83711,                0.61689,                 1.1907,                 1.0228,                 1.4361,              0.0004754,              0.0004754,              0.0004754
                     79,                0.50676,                0.27788,                0.92989,                0.96301,                0.68173,                0.80491,                0.60643,                  1.211,                  1.268,                 1.4533,              0.0004556,              0.0004556,              0.0004556
                     80,                0.50322,                0.27638,                0.93311,                0.95201,                0.66262,                0.78657,                0.61539,                 1.1496,                 1.3937,                 1.3762,              0.0004358,              0.0004358,              0.0004358
                     81,                0.49697,                0.27931,                0.93937,                0.98225,                0.66798,                0.80897,                0.61695,                 1.1734,                 1.2995,                  1.407,               0.000416,               0.000416,               0.000416
                     82,                0.52426,                0.28463,                0.94076,                0.93549,                0.68374,                0.80832,                0.62131,                 1.1829,                 1.3115,                 1.4038,              0.0003962,              0.0003962,              0.0003962
                     83,                0.50125,                0.26981,                0.92998,                0.96587,                0.66716,                0.80737,                0.62554,                 1.1455,                 1.3074,                  1.368,              0.0003764,              0.0003764,              0.0003764
                     84,                0.49036,                0.26934,                0.92102,                0.95815,                0.66405,                0.80236,                0.62169,                 1.1209,                 1.2626,                 1.3523,              0.0003566,              0.0003566,              0.0003566
                     85,                0.49194,                0.26549,                0.91437,                0.96281,                 0.6778,                 0.7973,                0.61618,                 1.1133,                 1.2038,                 1.3388,              0.0003368,              0.0003368,              0.0003368
                     86,                 0.5008,                0.27648,                0.93071,                0.94305,                0.69352,                0.80267,                0.61826,                 1.1243,                 1.1735,                 1.3597,               0.000317,               0.000317,               0.000317
                     87,                0.50389,                0.27242,                0.93104,                0.93195,                0.69954,                0.81338,                0.62093,                 1.1553,                 1.1779,                 1.4068,              0.0002972,              0.0002972,              0.0002972
                     88,                0.50646,                 0.2665,                0.92516,                 0.9493,                0.69887,                0.81415,                0.62467,                 1.1664,                 1.1773,                 1.4219,              0.0002774,              0.0002774,              0.0002774
                     89,                0.49277,                0.26265,                0.92934,                0.94194,                0.69155,                0.81316,                0.60955,                 1.2002,                 1.2102,                  1.476,              0.0002576,              0.0002576,              0.0002576
                     90,                 0.4683,                0.25116,                0.91635,                0.95903,                0.68369,                0.80967,                0.61347,                 1.1869,                 1.2262,                 1.4618,              0.0002378,              0.0002378,              0.0002378
                     91,                0.47828,                0.24557,                0.90465,                0.97394,                0.68566,                0.78777,                0.60333,                 1.1921,                 1.2236,                 1.4506,               0.000218,               0.000218,               0.000218
                     92,                0.46727,                0.25133,                0.92074,                 0.9397,                0.67356,                0.77909,                0.59739,                 1.2003,                 1.2545,                 1.4517,              0.0001982,              0.0001982,              0.0001982
                     93,                0.46493,                0.24413,                 0.9032,                 0.9547,                0.66601,                 0.7828,                0.60237,                 1.1895,                 1.2585,                 1.4627,              0.0001784,              0.0001784,              0.0001784
                     94,                0.44748,                0.23839,                 0.9057,                0.93747,                0.67747,                0.79546,                 0.6038,                 1.2051,                 1.2515,                 1.4744,              0.0001586,              0.0001586,              0.0001586
                     95,                0.44465,                0.23837,                0.89591,                0.94505,                0.68959,                0.80292,                0.60101,                  1.211,                 1.2061,                 1.4815,              0.0001388,              0.0001388,              0.0001388
                     96,                0.46291,                0.24048,                0.90079,                0.93461,                0.70204,                0.80253,                0.60037,                 1.2181,                 1.2105,                 1.4978,               0.000119,               0.000119,               0.000119
                     97,                0.44551,                0.22979,                0.90435,                0.94675,                0.69745,                0.80531,                0.60368,                 1.2226,                 1.2131,                 1.5007,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.44578,                0.23429,                0.89649,                 0.9323,                0.70338,                0.81239,                0.61064,                 1.2111,                 1.2054,                 1.4884,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.44013,                0.22642,                0.89816,                0.93362,                0.70334,                0.80983,                0.61067,                 1.2114,                 1.2076,                 1.4852,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.43076,                0.22763,                0.90977,                0.93663,                 0.7053,                0.81466,                0.61292,                 1.2169,                 1.1992,                 1.4901,               3.98e-05,               3.98e-05,               3.98e-05
