                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.49487,                 0.3213,                0.91209,                0.97413,                0.89349,                0.94441,                0.77235,                0.95757,                0.71893,                 1.5291,              0.0010892,              0.0010892,              0.0010892
                     48,                0.47964,                0.31569,                0.90094,                0.94997,                0.86884,                0.92211,                0.75428,                  0.971,                0.74928,                 1.5552,              0.0010694,              0.0010694,              0.0010694
                     49,                0.48692,                0.32165,                0.90718,                0.96255,                0.86588,                0.93182,                0.75832,                0.94836,                0.77727,                   1.52,              0.0010496,              0.0010496,              0.0010496
                     50,                0.48225,                0.31579,                 0.9023,                0.97437,                0.71249,                0.81204,                0.66087,                 1.0549,                 1.1493,                 1.6133,              0.0010298,              0.0010298,              0.0010298
                     51,                0.49406,                0.31999,                0.91278,                  0.954,                0.68639,                0.80313,                  0.631,                 1.2737,                 1.2109,                 1.8833,                0.00101,                0.00101,                0.00101
                     52,                0.48309,                0.31427,                0.91842,                0.94041,                0.90264,                0.93137,                0.75095,                0.95923,                0.68318,                 1.4418,              0.0009902,              0.0009902,              0.0009902
                     53,                 0.4876,                0.32032,                0.91723,                0.96175,                0.86391,                0.92484,                 0.7438,                0.98802,                0.69324,                 1.6012,              0.0009704,              0.0009704,              0.0009704
                     54,                 0.4821,                0.31075,                0.90664,                 0.9645,                0.92012,                0.95013,                 0.7674,                0.90971,                 0.6329,                 1.5009,              0.0009506,              0.0009506,              0.0009506
                     55,                0.48615,                0.31203,                0.89521,                0.91797,                0.86081,                0.93914,                0.73715,                 1.0871,                0.75853,                 1.7491,              0.0009308,              0.0009308,              0.0009308
                     56,                0.47516,                0.30725,                0.90672,                0.97133,                0.89053,                  0.931,                0.75797,                0.91807,                0.68868,                 1.5076,               0.000911,               0.000911,               0.000911
                     57,                0.48502,                0.31602,                0.90201,                0.98371,                0.90335,                0.93478,                0.75378,                0.91436,                 0.6615,                 1.5332,              0.0008912,              0.0008912,              0.0008912
                     58,                0.45334,                0.29545,                 0.8955,                0.97259,                0.91321,                0.93468,                0.73917,                0.97976,                0.62705,                 1.6167,              0.0008714,              0.0008714,              0.0008714
                     59,                0.45929,                0.29998,                0.89994,                0.98336,                0.91716,                 0.9464,                 0.7821,                 0.8762,                0.60427,                 1.4422,              0.0008516,              0.0008516,              0.0008516
                     60,                 0.4549,                0.30022,                0.89853,                0.96975,                0.90237,                0.93521,                0.75632,                0.98227,                0.64884,                  1.607,              0.0008318,              0.0008318,              0.0008318
                     61,                 0.4519,                0.29503,                0.89379,                0.97196,                0.87278,                0.91992,                0.73279,                0.93362,                 0.6618,                 1.5425,               0.000812,               0.000812,               0.000812
                     62,                0.45024,                0.30385,                0.89146,                0.95221,                 0.8645,                0.92473,                0.75466,                 0.9723,                 0.9166,                  1.559,              0.0007922,              0.0007922,              0.0007922
                     63,                0.44474,                 0.2885,                0.88917,                0.96532,                0.90533,                 0.9469,                0.76806,                0.91143,                0.64054,                 1.5215,              0.0007724,              0.0007724,              0.0007724
                     64,                0.44265,                0.28686,                 0.8929,                 0.9445,                0.89152,                0.94454,                0.77655,                0.93699,                 0.6764,                  1.505,              0.0007526,              0.0007526,              0.0007526
                     65,                0.44914,                0.28581,                0.89291,                0.97803,                0.92192,                0.95488,                0.78728,                0.91341,                0.55264,                 1.5047,              0.0007328,              0.0007328,              0.0007328
                     66,                0.44828,                0.29292,                0.89076,                0.97223,                0.87673,                 0.9325,                0.76537,                0.92619,                0.65575,                 1.5335,               0.000713,               0.000713,               0.000713
                     67,                0.44655,                0.29197,                0.89413,                0.92619,                0.82249,                0.89522,                 0.7081,                 1.1057,                0.86453,                 1.7333,              0.0006932,              0.0006932,              0.0006932
                     68,                0.43866,                0.28375,                   0.88,                0.96546,                0.89448,                0.95251,                0.78261,                0.99289,                0.62139,                 1.5957,              0.0006734,              0.0006734,              0.0006734
                     69,                0.43176,                0.27504,                0.88435,                0.94173,                0.86069,                0.92017,                0.76244,                0.94615,                 0.7438,                 1.5291,              0.0006536,              0.0006536,              0.0006536
                     70,                0.41968,                0.27676,                0.87884,                0.97528,                0.91716,                0.94494,                0.76022,                0.91592,                0.58002,                 1.5286,              0.0006338,              0.0006338,              0.0006338
                     71,                0.42305,                0.27196,                0.88013,                0.97023,                0.90828,                0.93968,                0.76955,                0.99079,                0.63746,                 1.5964,               0.000614,               0.000614,               0.000614
                     72,                0.41166,                0.27269,                0.87878,                0.94817,                0.88406,                0.91997,                0.72956,                 1.1354,                0.68222,                 1.8177,              0.0005942,              0.0005942,              0.0005942
                     73,                0.41759,                 0.2785,                0.88067,                0.95056,                0.89123,                 0.9243,                0.73587,                 1.0532,                0.63821,                 1.7623,              0.0005744,              0.0005744,              0.0005744
                     74,                0.41632,                0.27062,                0.87762,                0.95314,                0.86249,                0.93831,                0.77125,                0.97385,                0.81761,                 1.5546,              0.0005546,              0.0005546,              0.0005546
                     75,                0.41588,                 0.2742,                0.88009,                 0.9785,                0.89757,                0.93668,                0.74658,                0.96414,                0.58752,                  1.639,              0.0005348,              0.0005348,              0.0005348
                     76,                0.41501,                0.26712,                0.87586,                0.95511,                0.89349,                0.93689,                 0.7653,                0.98542,                0.66368,                 1.5934,               0.000515,               0.000515,               0.000515
                     77,                0.41436,                 0.2636,                0.88014,                0.97235,                0.90927,                0.95129,                 0.7803,                0.90871,                0.56093,                 1.5183,              0.0004952,              0.0004952,              0.0004952
                     78,                0.40108,                 0.2519,                 0.8725,                0.98083,                0.90804,                0.95949,                0.80393,                0.89648,                0.55532,                 1.5524,              0.0004754,              0.0004754,              0.0004754
                     79,                0.41826,                0.26345,                0.88314,                0.95475,                0.89472,                0.94918,                0.79719,                0.93455,                0.54634,                 1.5838,              0.0004556,              0.0004556,              0.0004556
                     80,                0.40226,                0.25629,                0.88034,                0.94734,                 0.8284,                0.90087,                0.72068,                 1.0107,                0.83839,                 1.5849,              0.0004358,              0.0004358,              0.0004358
                     81,                0.40988,                0.25672,                0.87879,                0.94615,                0.85602,                 0.9284,                0.75906,                 1.0531,                0.63516,                 1.6997,               0.000416,               0.000416,               0.000416
                     82,                0.39236,                0.24874,                0.86793,                0.98204,                0.92012,                0.95258,                0.78711,                0.89079,                0.53369,                 1.5152,              0.0003962,              0.0003962,              0.0003962
                     83,                0.39352,                0.24887,                0.87266,                0.96655,                0.91178,                0.95375,                0.81705,                0.84677,                0.50742,                 1.4729,              0.0003764,              0.0003764,              0.0003764
                     84,                 0.3922,                0.24681,                0.87771,                 0.9748,                0.90927,                0.95343,                0.80123,                0.86632,                0.51468,                 1.4687,              0.0003566,              0.0003566,              0.0003566
                     85,                0.39109,                0.24848,                0.86195,                0.97686,                0.91124,                0.95177,                0.80475,                0.84373,                0.53181,                 1.4504,              0.0003368,              0.0003368,              0.0003368
                     86,                0.37791,                0.24592,                0.86366,                0.96634,                0.91815,                0.94333,                0.79152,                0.87616,                0.54616,                 1.4909,               0.000317,               0.000317,               0.000317
                     87,                0.38752,                0.24146,                0.86431,                0.97171,                 0.9145,                0.94889,                0.78978,                0.90118,                0.57514,                 1.5156,              0.0002972,              0.0002972,              0.0002972
                     88,                0.37651,                0.23296,                0.86606,                0.97185,                0.91914,                0.94589,                0.79657,                0.85815,                0.56873,                 1.4639,              0.0002774,              0.0002774,              0.0002774
                     89,                0.36587,                0.22887,                0.86356,                0.98411,                0.91599,                0.94807,                0.79514,                0.86569,                0.57885,                  1.483,              0.0002576,              0.0002576,              0.0002576
                     90,                0.38017,                0.23946,                 0.8748,                0.98584,                0.91026,                0.94375,                  0.775,                0.89182,                0.56806,                 1.5228,              0.0002378,              0.0002378,              0.0002378
                     91,                0.37624,                0.21468,                0.81734,                0.97093,                0.92801,                0.95369,                0.78884,                  0.881,                  0.529,                  1.534,               0.000218,               0.000218,               0.000218
                     92,                0.36868,                0.20588,                0.82106,                0.98222,                0.92616,                 0.9576,                0.79181,                 0.8883,                0.48287,                 1.5675,              0.0001982,              0.0001982,              0.0001982
                     93,                0.36379,                0.20726,                0.81839,                0.98333,                0.93052,                0.96283,                0.80788,                0.86646,                0.48925,                 1.5415,              0.0001784,              0.0001784,              0.0001784
                     94,                 0.3582,                0.20288,                0.81786,                0.98649,                0.93642,                0.96474,                0.80733,                  0.844,                0.48886,                 1.5071,              0.0001586,              0.0001586,              0.0001586
                     95,                0.34888,                0.20293,                0.81394,                 0.9709,                0.92136,                0.96116,                0.81309,                0.86102,                0.53059,                 1.5313,              0.0001388,              0.0001388,              0.0001388
                     96,                0.35893,                 0.2078,                0.82138,                0.97602,                0.90927,                0.96154,                0.80836,                0.87607,                0.53732,                  1.581,               0.000119,               0.000119,               0.000119
                     97,                0.35328,                0.20444,                0.81453,                 0.9762,                0.93035,                0.96584,                0.81337,                 0.8865,                 0.5146,                 1.5915,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.34592,                0.19576,                0.82308,                0.97921,                0.92911,                0.96398,                0.81109,                0.87422,                0.51048,                  1.587,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 0.3467,                0.19105,                0.81047,                0.98343,                0.93097,                0.96846,                0.82195,                0.86224,                 0.5102,                 1.5633,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.34008,                0.18822,                0.80781,                0.98125,                0.92896,                0.96717,                0.82008,                0.87143,                0.51119,                  1.572,               3.98e-05,               3.98e-05,               3.98e-05
