                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.5533,                  1.188,                 1.2489,                0.60943,                 0.5849,                0.62718,                0.33232,                 1.5481,                 1.3643,                 1.2932,              0.0008911,              0.0008911,              0.0008911
                     13,                 1.5536,                 1.1947,                 1.2569,                0.56626,                 0.5434,                0.57867,                 0.2961,                 1.5286,                 1.3254,                 1.2847,              0.0008812,              0.0008812,              0.0008812
                     14,                 1.5288,                 1.1733,                 1.2383,                0.57476,                0.58383,                0.60854,                0.32462,                 1.5392,                 1.3048,                 1.3096,              0.0008713,              0.0008713,              0.0008713
                     15,                 1.5322,                 1.1691,                 1.2425,                0.57079,                 0.5738,                0.60008,                0.32542,                 1.5077,                 1.3687,                  1.295,              0.0008614,              0.0008614,              0.0008614
                     16,                 1.5112,                 1.1306,                 1.2285,                0.57229,                0.56164,                0.58511,                 0.3196,                 1.5213,                 1.2516,                 1.2816,              0.0008515,              0.0008515,              0.0008515
                     17,                 1.5221,                 1.1535,                 1.2275,                0.58667,                 0.5533,                0.59727,                0.31947,                 1.5297,                 1.2255,                 1.2879,              0.0008416,              0.0008416,              0.0008416
                     18,                 1.5007,                 1.1281,                  1.225,                0.57406,                0.58932,                0.58985,                0.31875,                 1.5368,                 1.2728,                 1.2916,              0.0008317,              0.0008317,              0.0008317
                     19,                  1.479,                 1.1242,                  1.217,                0.59427,                0.55584,                0.59905,                0.33056,                 1.5493,                 1.2786,                 1.2898,              0.0008218,              0.0008218,              0.0008218
                     20,                 1.4615,                 1.0764,                 1.2142,                0.60712,                0.61521,                0.62759,                0.33375,                 1.5504,                 1.2722,                  1.302,              0.0008119,              0.0008119,              0.0008119
                     21,                 1.4923,                 1.1085,                 1.2047,                0.61896,                0.55355,                0.61792,                0.33715,                 1.5141,                 1.2029,                 1.2684,               0.000802,               0.000802,               0.000802
                     22,                 1.4565,                 1.0727,                 1.2202,                0.60801,                0.57702,                0.63038,                0.34822,                 1.4795,                 1.1779,                 1.2621,              0.0007921,              0.0007921,              0.0007921
                     23,                 1.4499,                 1.0711,                 1.1906,                0.60432,                0.57978,                0.62236,                0.34414,                 1.4861,                  1.194,                  1.272,              0.0007822,              0.0007822,              0.0007822
                     24,                 1.4416,                 1.0707,                 1.1985,                0.60018,                0.59567,                0.63036,                0.34933,                 1.5088,                 1.1675,                 1.2866,              0.0007723,              0.0007723,              0.0007723
                     25,                  1.448,                 1.0387,                 1.1923,                0.62453,                0.58715,                 0.6347,                0.34665,                 1.4939,                  1.191,                 1.2635,              0.0007624,              0.0007624,              0.0007624
                     26,                 1.4254,                 1.0366,                 1.1801,                0.64922,                0.57703,                 0.6441,                0.35508,                 1.4764,                 1.1372,                 1.2581,              0.0007525,              0.0007525,              0.0007525
                     27,                 1.4093,                 1.0136,                 1.1825,                0.60945,                0.56986,                0.62434,                0.34741,                 1.4724,                 1.1882,                 1.2519,              0.0007426,              0.0007426,              0.0007426
                     28,                 1.3822,                 1.0194,                 1.1707,                0.61255,                0.58001,                0.63074,                 0.3466,                 1.5161,                 1.1731,                 1.2832,              0.0007327,              0.0007327,              0.0007327
                     29,                 1.4301,                 1.0212,                 1.1812,                0.64199,                0.59705,                0.65917,                0.36281,                 1.4962,                 1.1288,                 1.2614,              0.0007228,              0.0007228,              0.0007228
                     30,                 1.4008,                 1.0048,                 1.1657,                0.61376,                0.56165,                 0.6038,                0.33429,                 1.5039,                 1.2433,                 1.2751,              0.0007129,              0.0007129,              0.0007129
                     31,                 1.3849,                0.98996,                 1.1599,                0.61903,                0.59076,                0.63691,                0.35113,                 1.5023,                 1.1632,                 1.2677,               0.000703,               0.000703,               0.000703
                     32,                 1.3908,                 1.0008,                 1.1719,                0.62323,                0.55399,                0.61191,                0.33535,                 1.5238,                 1.2051,                 1.2816,              0.0006931,              0.0006931,              0.0006931
                     33,                 1.3618,                 0.9709,                 1.1532,                0.64691,                0.59383,                0.65936,                0.36463,                 1.4735,                 1.1402,                 1.2608,              0.0006832,              0.0006832,              0.0006832
                     34,                  1.353,                0.96544,                 1.1635,                0.65179,                 0.5807,                 0.6551,                0.36487,                 1.4755,                  1.114,                 1.2671,              0.0006733,              0.0006733,              0.0006733
                     35,                 1.3418,                0.96946,                 1.1551,                0.61263,                0.59038,                0.63204,                0.35563,                 1.4922,                 1.1697,                 1.2658,              0.0006634,              0.0006634,              0.0006634
                     36,                 1.3403,                0.95087,                 1.1417,                0.65148,                0.57587,                0.64837,                0.35639,                  1.509,                 1.1519,                 1.2755,              0.0006535,              0.0006535,              0.0006535
                     37,                 1.3449,                0.97604,                 1.1536,                0.57912,                0.63067,                0.62987,                0.34262,                 1.5165,                 1.2142,                 1.2711,              0.0006436,              0.0006436,              0.0006436
                     38,                  1.337,                0.93834,                 1.1372,                0.62716,                0.60886,                0.65419,                 0.3622,                 1.5081,                 1.1304,                 1.2787,              0.0006337,              0.0006337,              0.0006337
                     39,                 1.3106,                0.91841,                 1.1279,                0.64428,                0.57426,                0.64937,                0.35398,                 1.5126,                 1.1453,                 1.2809,              0.0006238,              0.0006238,              0.0006238
                     40,                 1.2904,                0.90634,                 1.1275,                0.60442,                0.60396,                0.62527,                0.34894,                 1.4949,                 1.1862,                 1.2777,              0.0006139,              0.0006139,              0.0006139
                     41,                 1.3002,                0.91075,                 1.1126,                0.64122,                0.60411,                0.64914,                0.36094,                 1.4958,                 1.1179,                  1.281,               0.000604,               0.000604,               0.000604
                     42,                 1.3112,                0.91829,                 1.1283,                0.62815,                0.56965,                0.63013,                 0.3512,                 1.5038,                 1.1527,                 1.2729,              0.0005941,              0.0005941,              0.0005941
                     43,                 1.3146,                0.92171,                 1.1409,                0.64949,                0.58508,                0.64833,                0.36001,                 1.5043,                 1.1345,                 1.2752,              0.0005842,              0.0005842,              0.0005842
                     44,                 1.2986,                0.89455,                  1.129,                0.63504,                0.59057,                0.64561,                0.35128,                 1.5176,                 1.1337,                 1.2871,              0.0005743,              0.0005743,              0.0005743
                     45,                 1.2906,                0.88941,                 1.1175,                0.65971,                0.56482,                0.63368,                0.35203,                 1.5091,                 1.1667,                 1.2907,              0.0005644,              0.0005644,              0.0005644
                     46,                 1.2789,                0.88711,                 1.1094,                0.63355,                0.60032,                0.65595,                0.36996,                 1.4693,                 1.1091,                 1.2689,              0.0005545,              0.0005545,              0.0005545
                     47,                 1.2749,                0.87254,                 1.1004,                0.63426,                0.58255,                0.63337,                0.35555,                 1.5011,                  1.158,                 1.2808,              0.0005446,              0.0005446,              0.0005446
                     48,                 1.2683,                0.86882,                  1.097,                0.63492,                0.60868,                0.65832,                0.36202,                 1.5238,                 1.1035,                 1.2892,              0.0005347,              0.0005347,              0.0005347
                     49,                 1.2661,                 0.8741,                 1.1063,                0.62967,                0.59118,                0.63378,                0.35634,                 1.4852,                 1.1437,                 1.2775,              0.0005248,              0.0005248,              0.0005248
                     50,                 1.2759,                0.87607,                 1.1175,                0.65395,                0.59084,                0.65438,                0.36488,                 1.4936,                 1.1306,                 1.2757,              0.0005149,              0.0005149,              0.0005149
                     51,                 1.2412,                0.83677,                 1.0908,                0.64317,                0.58669,                0.64191,                0.35665,                 1.5272,                 1.1523,                 1.2986,               0.000505,               0.000505,               0.000505
                     52,                 1.2799,                0.86884,                 1.1066,                0.64384,                0.59751,                0.64684,                0.35718,                 1.5131,                 1.1346,                 1.2889,              0.0004951,              0.0004951,              0.0004951
                     53,                 1.2324,                0.83814,                 1.0874,                0.66189,                0.52017,                0.60651,                0.33881,                 1.5308,                 1.3148,                 1.2954,              0.0004852,              0.0004852,              0.0004852
                     54,                   1.22,                0.81107,                 1.0909,                0.64236,                0.58899,                0.64689,                0.36174,                  1.498,                 1.1631,                 1.2858,              0.0004753,              0.0004753,              0.0004753
                     55,                 1.2196,                0.81988,                 1.0787,                0.65147,                0.60949,                0.66175,                0.37072,                 1.5051,                 1.0961,                 1.2823,              0.0004654,              0.0004654,              0.0004654
                     56,                 1.2033,                0.80138,                 1.0615,                0.64395,                0.59406,                0.64068,                0.35523,                   1.54,                 1.1599,                 1.3145,              0.0004555,              0.0004555,              0.0004555
                     57,                  1.213,                0.80971,                 1.0904,                0.66727,                0.56566,                0.63996,                0.35373,                 1.5261,                  1.191,                 1.2998,              0.0004456,              0.0004456,              0.0004456
                     58,                 1.2185,                0.80036,                  1.074,                0.65449,                0.59843,                0.65314,                0.36228,                 1.5284,                 1.1634,                 1.2942,              0.0004357,              0.0004357,              0.0004357
                     59,                 1.2018,                0.80219,                 1.0743,                0.63193,                0.59429,                0.62496,                0.35383,                 1.5103,                 1.1726,                 1.3034,              0.0004258,              0.0004258,              0.0004258
                     60,                 1.1779,                0.76849,                  1.062,                0.63938,                0.56367,                0.61563,                0.34427,                 1.5218,                 1.3155,                 1.2982,              0.0004159,              0.0004159,              0.0004159
                     61,                 1.1693,                0.77301,                 1.0672,                0.64439,                0.58414,                0.64151,                0.35637,                 1.5574,                 1.1785,                 1.3218,               0.000406,               0.000406,               0.000406
                     62,                 1.1803,                0.78982,                   1.07,                0.67323,                0.58066,                0.64915,                0.36111,                 1.5392,                  1.184,                 1.3156,              0.0003961,              0.0003961,              0.0003961
                     63,                 1.1744,                 0.7857,                 1.0646,                0.63002,                0.60649,                0.64473,                0.36067,                 1.5226,                 1.1804,                 1.3169,              0.0003862,              0.0003862,              0.0003862
                     64,                 1.1621,                0.76742,                 1.0591,                0.64024,                0.57172,                0.63142,                0.35274,                 1.5282,                 1.2406,                 1.3024,              0.0003763,              0.0003763,              0.0003763
                     65,                 1.1777,                0.76065,                  1.063,                0.63638,                0.58512,                0.63405,                0.35438,                 1.5552,                 1.2316,                 1.3457,              0.0003664,              0.0003664,              0.0003664
                     66,                  1.139,                0.72777,                 1.0344,                0.65549,                 0.5784,                0.63408,                 0.3556,                 1.5212,                 1.2202,                 1.3036,              0.0003565,              0.0003565,              0.0003565
                     67,                 1.1444,                0.74864,                 1.0444,                0.64951,                0.57955,                0.63343,                0.35448,                 1.5271,                   1.19,                 1.3037,              0.0003466,              0.0003466,              0.0003466
                     68,                 1.1192,                0.71725,                 1.0408,                0.64329,                0.58841,                0.63927,                0.35792,                 1.5336,                 1.1845,                 1.3236,              0.0003367,              0.0003367,              0.0003367
                     69,                 1.1275,                0.72355,                 1.0409,                0.65353,                0.58198,                0.64412,                0.36273,                 1.5209,                 1.2404,                 1.3112,              0.0003268,              0.0003268,              0.0003268
                     70,                 1.1221,                0.73369,                 1.0449,                0.64527,                0.56297,                0.63085,                0.35296,                 1.5405,                 1.2658,                 1.3221,              0.0003169,              0.0003169,              0.0003169
                     71,                 1.0915,                0.70309,                 1.0229,                0.66503,                0.56666,                0.62602,                0.34779,                 1.5315,                 1.2433,                 1.3115,               0.000307,               0.000307,               0.000307
                     72,                 1.0948,                0.70927,                 1.0272,                0.67532,                0.55307,                0.62788,                0.35029,                  1.532,                 1.2897,                 1.3119,              0.0002971,              0.0002971,              0.0002971
                     73,                 1.1062,                0.71224,                 1.0378,                0.64303,                0.58531,                0.63769,                 0.3577,                 1.5514,                 1.2801,                 1.3354,              0.0002872,              0.0002872,              0.0002872
                     74,                 1.0936,                0.71436,                 1.0231,                0.61387,                0.63219,                0.63529,                0.35259,                 1.5511,                 1.1893,                 1.3359,              0.0002773,              0.0002773,              0.0002773
                     75,                 1.0776,                0.69562,                 1.0315,                0.62613,                0.61133,                0.62735,                0.34675,                 1.5473,                 1.1944,                 1.3275,              0.0002674,              0.0002674,              0.0002674
                     76,                 1.0735,                0.68799,                 1.0237,                0.64197,                0.59061,                0.63374,                 0.3531,                 1.5441,                  1.267,                 1.3385,              0.0002575,              0.0002575,              0.0002575
                     77,                 1.0818,                0.68076,                 1.0235,                0.63182,                0.58922,                0.63147,                0.35294,                  1.556,                 1.2454,                 1.3442,              0.0002476,              0.0002476,              0.0002476
                     78,                 1.0443,                0.66072,                 1.0006,                0.66173,                0.56735,                0.63478,                0.35498,                 1.5511,                 1.2778,                 1.3391,              0.0002377,              0.0002377,              0.0002377
                     79,                 1.0615,                0.67405,                 1.0127,                0.64791,                0.57587,                0.62709,                0.35123,                 1.5386,                 1.2561,                 1.3362,              0.0002278,              0.0002278,              0.0002278
                     80,                 1.0586,                0.66977,                 1.0094,                0.63283,                0.59613,                0.62879,                 0.3471,                 1.5696,                 1.2253,                 1.3621,              0.0002179,              0.0002179,              0.0002179
                     81,                 1.0653,                0.66506,                 1.0018,                0.65244,                0.59406,                0.63534,                0.35232,                 1.5501,                 1.2512,                 1.3443,               0.000208,               0.000208,               0.000208
                     82,                 1.0306,                0.64112,                0.99981,                0.65629,                0.56891,                0.62589,                0.34743,                 1.5701,                 1.3074,                 1.3608,              0.0001981,              0.0001981,              0.0001981
                     83,                 1.0358,                0.64534,                 1.0041,                0.65096,                0.57243,                0.62314,                  0.345,                 1.5718,                 1.3154,                 1.3582,              0.0001882,              0.0001882,              0.0001882
                     84,                  1.032,                0.66337,                0.99827,                0.65446,                0.58416,                0.63429,                  0.353,                 1.5571,                 1.2854,                 1.3486,              0.0001783,              0.0001783,              0.0001783
                     85,                 1.0117,                0.62969,                0.99765,                0.65227,                 0.5913,                0.63742,                0.35462,                 1.5599,                 1.2708,                 1.3564,              0.0001684,              0.0001684,              0.0001684
                     86,                 1.0363,                0.65666,                0.99927,                0.64963,                0.57849,                0.63643,                0.35671,                 1.5743,                 1.3282,                 1.3692,              0.0001585,              0.0001585,              0.0001585
                     87,                 1.0043,                0.61923,                 0.9911,                0.64978,                0.57702,                0.62796,                0.34857,                 1.5734,                 1.3112,                 1.3607,              0.0001486,              0.0001486,              0.0001486
                     88,                 1.0074,                0.62673,                0.99643,                 0.6604,                0.56988,                  0.631,                0.35276,                 1.5764,                  1.337,                 1.3773,              0.0001387,              0.0001387,              0.0001387
                     89,                 1.0166,                0.61757,                0.99633,                 0.6495,                0.56193,                0.60931,                0.33757,                 1.5693,                 1.3924,                 1.3607,              0.0001288,              0.0001288,              0.0001288
                     90,                 1.0062,                0.61333,                 0.9918,                0.64353,                0.56712,                0.62275,                0.34821,                 1.5725,                 1.3541,                 1.3744,              0.0001189,              0.0001189,              0.0001189
                     91,                0.93636,                0.53902,                0.98023,                0.67316,                0.56482,                0.62304,                0.34669,                  1.571,                 1.3477,                 1.3919,               0.000109,               0.000109,               0.000109
                     92,                0.91349,                0.52712,                0.96452,                0.64608,                0.58721,                0.62813,                0.35235,                 1.5615,                 1.3261,                 1.3749,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.89373,                0.51009,                0.95584,                0.66126,                0.57309,                0.62588,                0.35379,                 1.5566,                 1.2982,                 1.3788,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.88082,                0.49694,                0.95223,                0.65469,                0.56359,                0.61609,                0.34748,                 1.5727,                 1.4408,                 1.3797,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.87555,                0.49799,                0.95581,                0.65272,                0.57587,                0.62071,                0.34853,                 1.5681,                 1.3349,                 1.3913,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.86969,                0.49026,                0.95436,                0.64687,                0.56988,                0.61439,                0.34318,                 1.5779,                 1.4332,                 1.3872,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.86341,                0.49009,                0.95303,                0.64829,                0.56159,                 0.6118,                0.34407,                 1.5778,                  1.408,                 1.3961,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.86033,                0.48146,                0.94072,                0.65776,                0.55893,                0.61187,                0.34433,                 1.5809,                 1.3989,                  1.403,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.85464,                0.47379,                0.94434,                0.65468,                 0.5609,                 0.6148,                0.34594,                 1.5749,                 1.4003,                 1.3993,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.85091,                0.46749,                0.94028,                0.64797,                0.57126,                0.61686,                0.34785,                 1.5737,                 1.4105,                 1.3974,               1.99e-05,               1.99e-05,               1.99e-05
