                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9464,                 6.9443,                 2.9335,                0.00201,                0.24951,                0.00106,                 0.0005,                    nan,                    nan,                    nan,             0.00065873,             0.00065873,             0.00065873
                      2,                 2.6334,                 2.0387,                  2.641,                0.02492,                0.22682,                0.00824,                0.00543,                    nan,                    nan,                    nan,              0.0013123,              0.0013123,              0.0013123
                      3,                 2.4716,                  1.693,                 2.5591,                0.09417,                0.06016,                0.01994,                0.00634,                    nan,                    nan,                    nan,              0.0019526,              0.0019526,              0.0019526
                      4,                 2.3033,                 1.7099,                 2.4544,                 0.3837,                0.34752,                0.23103,                0.06302,                    nan,                    nan,                    nan,              0.0019406,              0.0019406,              0.0019406
                      5,                 2.1888,                  1.591,                  2.404,                0.77497,                 0.7002,                 0.7636,                0.54772,                 2.6859,                 3.6525,                  3.682,              0.0019208,              0.0019208,              0.0019208
                      6,                 1.9394,                 1.3595,                 2.2883,                0.91364,                0.48521,                0.56012,                0.26938,                 4.6485,                 15.094,                 5.3164,               0.001901,               0.001901,               0.001901
                      7,                 1.8529,                 1.1949,                 2.2324,                0.77172,                0.58481,                 0.6131,                 0.4136,                 3.5187,                 3.0785,                 4.3762,              0.0018812,              0.0018812,              0.0018812
                      8,                 1.8196,                 1.1929,                 2.2094,                0.90471,                0.77613,                0.82802,                0.55405,                 2.9141,                 1.7515,                  4.377,              0.0018614,              0.0018614,              0.0018614
                      9,                 1.7476,                 1.1096,                 2.1581,                0.85904,                0.75126,                0.80932,                0.59303,                 2.5752,                 2.2444,                 3.5516,              0.0018416,              0.0018416,              0.0018416
                     10,                 1.6238,                 0.9917,                 2.1237,                 0.8445,                0.76054,                0.82583,                0.61279,                 2.5199,                 1.7189,                 3.3791,              0.0018218,              0.0018218,              0.0018218
                     11,                 1.6102,                0.99805,                  2.107,                0.86035,                0.64405,                0.76156,                0.57948,                 2.6589,                 2.2722,                 3.8448,               0.001802,               0.001802,               0.001802
                     12,                 1.5585,                0.97782,                 2.0725,                 0.9505,                0.56812,                0.62959,                0.48751,                 3.1175,                 3.3321,                 4.2457,              0.0017822,              0.0017822,              0.0017822
                     13,                 1.5563,                0.92998,                 2.0881,                 0.8717,                0.77053,                0.86749,                0.65877,                 2.3386,                 1.7268,                 3.3696,              0.0017624,              0.0017624,              0.0017624
                     14,                 1.5297,                0.96243,                 2.0555,                0.93573,                 0.6568,                0.76806,                0.58843,                 2.7206,                 2.3001,                 3.8317,              0.0017426,              0.0017426,              0.0017426
                     15,                 1.4785,                0.89744,                 2.0625,                0.79693,                0.46351,                0.59915,                0.46742,                 2.8467,                 3.3218,                 3.9451,              0.0017228,              0.0017228,              0.0017228
                     16,                  1.428,                0.86206,                  2.022,                0.87904,                0.74536,                 0.8011,                0.60557,                  2.501,                 1.8735,                 3.6972,               0.001703,               0.001703,               0.001703
                     17,                 1.4796,                0.88138,                 2.0505,                0.92979,                0.62689,                0.69629,                0.57619,                 2.5704,                 3.3977,                 3.6889,              0.0016832,              0.0016832,              0.0016832
                     18,                 1.4096,                0.86447,                 2.0255,                0.79735,                0.59763,                0.66228,                0.53056,                 2.6431,                 2.5631,                 3.6405,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.3629,                0.84339,                 1.9857,                0.90367,                0.57359,                0.67408,                0.55012,                 2.9005,                 3.5622,                 3.9898,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.3705,                0.79338,                 1.9985,                0.92887,                 0.5538,                0.70303,                0.57806,                 2.5925,                 2.6309,                 3.6385,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.3619,                0.80414,                 1.9905,                0.85743,                 0.7998,                0.84842,                0.71124,                 2.2459,                 1.5318,                 3.1896,               0.001604,               0.001604,               0.001604
                     22,                 1.3437,                 0.7568,                 1.9776,                0.93186,                0.76875,                0.85482,                0.64709,                 2.3807,                 1.7795,                 3.4898,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.2871,                 0.7385,                 1.9622,                0.90093,                0.63609,                0.73107,                0.57512,                 2.7386,                 2.4202,                 3.7748,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.2564,                0.70463,                 1.9341,                0.85686,                0.80287,                 0.8498,                0.67913,                 2.5248,                 1.4251,                 3.5259,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.2908,                 0.7396,                 1.9413,                0.84995,                0.79322,                 0.8446,                0.63105,                 2.5187,                 1.5168,                 3.5516,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.1998,                0.68536,                 1.9203,                0.91681,                0.79341,                0.88804,                0.69347,                 2.3333,                 1.4808,                 3.2617,               0.001505,               0.001505,               0.001505
                     27,                  1.189,                0.63903,                 1.9174,                0.89584,                 0.8058,                0.87712,                0.69927,                 2.1702,                 1.2899,                 3.1037,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.2279,                0.67857,                  1.905,                 0.8336,                0.77909,                0.82424,                0.65458,                 2.3178,                 1.7113,                  3.342,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.1899,                0.67376,                 1.8985,                 0.9563,                0.64747,                0.83418,                0.66621,                 2.3181,                  1.653,                 3.3395,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.1542,                0.67586,                  1.887,                0.93593,                0.77797,                0.89536,                0.72288,                 1.9576,                 1.4162,                 2.9883,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.1513,                 0.6446,                 1.8559,                0.89517,                0.78994,                0.88762,                0.71176,                 2.2024,                 1.4061,                 3.2282,               0.001406,               0.001406,               0.001406
                     32,                 1.1416,                0.64281,                 1.8591,                0.88494,                0.77909,                0.86124,                0.70366,                 2.3123,                 1.6052,                 3.4022,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.1576,                0.65744,                 1.8697,                0.82938,                0.73346,                0.82354,                0.67976,                 2.1546,                 1.9374,                 3.2224,              0.0013664,              0.0013664,              0.0013664
